model,resp_id,orig_idx,mean_surprisal,n_tok,gap,jsd_noctx,chunk_drops,chunk_jsds,sent_type,label,sent_text
tofueval_Qwen2.5-0.5B-Instruct,374,374,1.431682825088501,33,1.8331832885742188,0.26454272866249084,"[0.12655612980972475, 1.6090194681627592, 0.21093906803368803, 0.016194219984974938, -0.026196394236952376]","[0.010126853677775216, 0.22149791038144473, 0.010286113698274483, 0.001968665405050188, 0.003831635177344982]",none,0,The speaker suggests postponing the upcoming mayoral election for one year to allow the city to hire a retired US federal judge to help bring the city back on track.
tofueval_Qwen2.5-0.5B-Instruct,374,374,2.551213264465332,19,1.028221607208252,0.21490448713302612,"[-0.017971808532724697, 0.15993082688318713, 1.2489734621424424, -0.0781286669447773, -0.031293683640940706]","[0.00821215053158659, 0.056774529175814485, 0.2254213240781897, 0.0042936922353018605, 0.002893313180194175]",none,0,"The sentiment is that the current choices for the election are considered ""putrid"" by many people."
tofueval_Qwen2.5-0.5B-Instruct,375,375,1.4914989471435547,33,1.7279207706451416,0.2609105408191681,"[0.013654907283401399, 1.6654281502758914, -0.03530513188470098, -0.010245434742308024, -0.08385780727081565]","[0.012442860388160405, 0.21783977318078873, 0.010636043376190642, 0.0022823573803882687, 0.005606951328845202]",none,0,"In the provided document, a suggestion is made to declare a state of emergency and postpone the election for one year to help bring the city back on a sound footing."
tofueval_Qwen2.5-0.5B-Instruct,375,375,1.6372865438461304,21,1.5675784349441528,0.25220274925231934,"[-0.09905441783381061, 0.1957529114179557, 1.746942213958218, -0.05886877886050137, 0.0011326895127283586]","[0.012062751240007077, 0.08909538842029481, 0.2249341354749742, 0.0031528665726503796, 0.003035934288429113]",none,0,"This suggestion is based on the sentiment that the two choices for mayor in the upcoming election are ""putrid."""
tofueval_Qwen2.5-0.5B-Instruct,376,376,1.8713634014129639,29,1.8967994451522827,0.28938084840774536,"[0.100463384770435, 1.8693178720001518, 0.05570489461212579, 0.042171887906894474, -0.024258658659226936]","[0.014730939946597072, 0.2636030598961074, 0.011251466645795705, 0.0028923156860244112, 0.004956450825187042]",none,0,The speaker suggests declaring a state of emergency and postponing the election for one year to hire a retired federal judge to improve the city's situation.
tofueval_Qwen2.5-0.5B-Instruct,376,376,2.1661295890808105,11,0.9223445653915405,0.16605006158351898,"[0.05493646155016243, 0.039325281638990746, 1.0844493300061335, -0.07307283137660389, -0.074804537051188]","[0.008642582820626061, 0.06764206536040133, 0.12956905166025867, 0.0029604495420740436, 0.0032649786402626805]",none,0,They believe the current mayoral candidates are unsatisfactory.
tofueval_Qwen2.5-0.5B-Instruct,377,377,2.0787644386291504,38,1.4732229709625244,0.2940143644809723,"[0.09578113784357954, 1.1186366444560822, 0.5046170397958791, -0.022731770764374614, -0.021312247296966808]","[0.018802444934940946, 0.20455824908865333, 0.06705595934167113, 0.00366056548243346, 0.005328572040310208]",none,0,"The speaker suggested postponing the election for one year due to the ""putrid"" choices and to allow the city to hire a retired federal judge to help bring the city back on track."
tofueval_Qwen2.5-0.5B-Instruct,378,378,1.687819480895996,41,1.700985074043274,0.2746567726135254,"[0.06849224490068126, 1.7655751614223756, 0.1428747811985043, -0.08797894479552847, 0.02329163284647199]","[0.014174284848261933, 0.2583277719322501, 0.008733468762950839, 0.006551965083894529, 0.008628479065874871]",none,0,A councilmember suggests that the city council declare a state of emergency and postpone the upcoming mayoral election for one year to hire a retired US federal judge to help bring the city back on a sound footing.
tofueval_Qwen2.5-0.5B-Instruct,378,378,2.2293245792388916,25,1.26951265335083,0.22963297367095947,"[0.134931113741477, 0.13181527230364737, 1.43592187654227, -0.02209560696326662, -0.03202026289072819]","[0.00705943191112965, 0.09007340386378929, 0.2238331704121083, 0.007009913203237374, 0.005581130142600159]",none,0,The councilmember believes that the two candidates for the election are simply putrid and there is an overwhelming sentiment for this postponement.
tofueval_Qwen2.5-0.5B-Instruct,379,379,2.8174874782562256,25,1.2639201879501343,0.2497621476650238,"[0.013954451718382188, 0.9418892926094122, 0.2880782715650275, -0.010935219262901228, -0.011253115719009657]","[0.011385572408453299, 0.20488136177824345, 0.013273013517682557, 0.0028386102676813607, 0.005234148971246668]",none,0,A speaker suggests that the city hire a retired federal judge to help resolve issues and postpone the mayoral election for a year.
tofueval_Qwen2.5-0.5B-Instruct,380,380,1.2821818590164185,29,1.8310575485229492,0.2930324375629425,"[0.0657240358996205, 1.749266195054776, -0.051275057978085084, 0.013000867490110726, -0.07233528613518313]","[0.012074285632981376, 0.26944888513214116, 0.008073918400112172, 0.0019124541285519031, 0.004839289845535702]",none,0,The speaker suggests that the city declare a state of emergency and hire a retired US federal judge to help bring the city back on a sound footing.
tofueval_Qwen2.5-0.5B-Instruct,380,380,1.9821900129318237,23,1.5811479091644287,0.30174338817596436,"[-0.08427415577708693, 0.16995487256739897, 1.9703973779535813, -0.0004715190269685674, 0.0005519692899922476]","[0.012001930759988287, 0.10987175456893569, 0.2604192624921384, 0.005488990324287759, 0.007467491238606311]",none,0,They argue that the two choices for mayor are putrid and that the city needs to find two people who are not.
tofueval_Qwen2.5-0.5B-Instruct,381,381,2.3459150791168213,31,1.2398451566696167,0.2946951985359192,"[0.11291503491285708, 1.3063104902994969, -0.0709019819717674, -0.024751697712007067, -0.015231994164717053]","[0.00843481836067616, 0.25860451226077613, 0.017903071236662894, 0.0035402665938994277, 0.0034585257012475913]",none,1,City declares state of emergency and hires a retired US federal judge to help bring the city back on track during the postponement of the election for one year.
tofueval_Qwen2.5-0.5B-Instruct,382,382,1.0326247215270996,36,2.0895280838012695,0.276650071144104,"[0.03159264582750944, 1.8747434402208052, -0.008854573919153255, 0.03638186707960105, 0.0703516377769928]","[0.009751187323521057, 0.2504325790537728, 0.006401532531072007, 0.0020659625973722642, 0.0045019908483128444]",none,0,"A suggestion was made to declare a state of emergency, postpone the election for one year, and hire a retired US federal judge to help bring the city back on a sound footing."
tofueval_Qwen2.5-0.5B-Instruct,383,383,1.0985702276229858,39,2.1033406257629395,0.2947530150413513,"[0.12214983304072984, 1.7856510694687948, -0.034326553088015854, 0.008400623006776024, -0.0005083968042013928]","[0.007066275615962252, 0.25382787698897746, 0.008402325482678955, 0.0013430140399158029, 0.002863228987501852]",none,0,"The document suggests declaring a state of emergency and postponing the election for one year, during which the city would hire a retired US federal judge to help bring the city back on a sound footing."
tofueval_Qwen2.5-0.5B-Instruct,384,384,1.540596604347229,36,1.8426074981689453,0.2891105115413666,"[0.04105721681182533, 1.4483888634034277, 0.2811553849864544, 0.0332264602811847, -0.03514087829272386]","[0.011221513256464909, 0.2567571974019908, 0.014539410462728282, 0.002236267783498786, 0.005236568096500428]",none,0,"The speaker suggests hiring a retired US federal judge for one year to help bring the city back on a sound footing, and then going back to the public for the mayoral election."
tofueval_Qwen2.5-0.5B-Instruct,385,385,4.147027492523193,15,1.2055461406707764,0.22888344526290894,"[0.18023552099863688, 0.0028794830044110617, -0.022666896382967632, -0.015308830887079239, -0.5289772404978673]","[0.033763932064175606, 0.0032744225036973754, 0.005718486114831952, 0.02924580340234873, 0.12541817214805634]",none,0,The city council approved plans to repair deteriorating seawalls around Naples Island.
tofueval_Qwen2.5-0.5B-Instruct,385,385,1.6360435485839844,25,0.7002109289169312,0.11990419030189514,"[-0.04196674820035696, -0.04815912561491132, -0.009575756024569273, 0.5986728173494339, -0.014161257948726415]","[0.01415785952427541, 0.005394352109287865, 0.0037685530714225025, 0.06627880348412873, 0.04998357258635224]",none,0,The plan calls for replacing 18-year-old seawalls in 6 phases at an estimated cost of $78 million.
tofueval_Qwen2.5-0.5B-Instruct,385,385,2.27750301361084,36,0.5673719644546509,0.09411922097206116,"[0.147092299382267, 0.27281253371458863, 0.007788611242883942, 0.01729767474009552, 0.0439390920978945]","[0.016070196152314666, 0.012009974206143347, 0.004407559502902182, 0.02224023924645735, 0.026950522082491563]",none,0,"The council approved the first phase, with funding from tidelands funds, as recommended by city staff and local community groups who have advocated for the repairs for nearly 20 years."
tofueval_Qwen2.5-0.5B-Instruct,386,386,2.124060869216919,47,0.9580697417259216,0.12591402232646942,"[-0.08339883720977827, 0.05439343110242106, 0.0033339343350776967, -0.08017077629870557, 0.8679191287844739]","[0.004442281121768285, 0.005684617410263448, 0.0009671826464522808, 0.0035187157412478205, 0.08800773711025497]",none,1,Contract details: Hrb Inc. will replace the existing 12-inch water main with a new 12-inch water main along South Pacific Coast Highway from 13th street to 17th street in Long Beach.
tofueval_Qwen2.5-0.5B-Instruct,386,386,2.2301812171936035,17,-0.07849055528640747,0.019658371806144714,"[0.00038142502307891846, 0.018433617975781944, 0.001992923371932086, -0.01131103078232092, -0.03553407661178533]","[0.0011624872043766493, 0.0004488775497627691, 0.00012051390876877122, 0.0007493349780013566, 0.012429080545724206]",none,1,"The project will include the installation of new water services, fire hydrants, and valves."
tofueval_Qwen2.5-0.5B-Instruct,386,386,1.0960118770599365,21,-0.028580477461218834,0.026700671762228012,"[-1.0536806214423406e-06, 0.006333138350219954, 0.01627056682038875, -0.000577816828375771, 0.04465282655188015]","[0.0016422578171061883, 0.0006251953647214188, 0.00019536881271570955, 0.0009082740015444523, 0.008717753802470508]",none,1,The project is estimated to cost $1.5 million and will be completed within 120 days.
tofueval_Qwen2.5-0.5B-Instruct,387,387,1.9358323812484741,24,4.154028415679932,0.3872499465942383,"[0.25680703498073854, 0.004567136891031017, 0.0632967109462091, -0.04151925160355555, 2.550402531235401]","[0.01752694584198859, 0.0020386713968794843, 0.0014935922889283877, 0.003865697486389763, 0.2843316685333169]",none,0,The item recommends adopting plans and specifications to replace a pipeline and authorizes the city manager to contract with Hrb Inc.
tofueval_Qwen2.5-0.5B-Instruct,387,387,1.6055477857589722,17,-0.05966342240571976,0.03986509516835213,"[0.04293474612538429, 0.019113663036157105, 0.01077594019143897, 0.050426600665292316, 0.06359577792532303]","[0.0023169317162897, 0.0008005410739261767, 0.0002305920223828734, 0.0008952742562755969, 0.04288210760911598]",none,1,"Hrb Inc. will provide all labor, equipment, and materials necessary for the project."
tofueval_Qwen2.5-0.5B-Instruct,387,387,2.2247214317321777,17,0.13356363773345947,0.01981370709836483,"[0.13493155841441715, 0.03424907190834775, 0.0034246449084842905, -0.0042615198694607795, -0.17703742906451225]","[0.0034069136178432554, 0.0005686520855627296, 0.000210107301159844, 0.0006572739997971118, 0.009716801304688594]",none,1,"The contract amount is not to exceed $2,086,740."
tofueval_Qwen2.5-0.5B-Instruct,387,387,1.714739203453064,23,-0.00846953596919775,0.025829758495092392,"[-0.0007145528013453535, -0.01584598093556807, 0.013337963696002313, -0.0074718692997956405, 0.003155861566167163]","[0.0010309523404430365, 0.0008728682791432062, 0.0005273353219071514, 0.0014424802972391026, 0.0072952551792063195]",none,1,"The city manager is authorized to approve change orders up to $100,000 without further council approval."
tofueval_Qwen2.5-0.5B-Instruct,388,388,1.9446457624435425,26,2.8531458377838135,0.3082868456840515,"[-0.029236440188609637, -0.057453110008142315, 0.018920072148410745, -0.028946576138528492, 2.3390104834420176]","[0.01345031958547994, 0.0027348788561749435, 0.0011309064775559818, 0.0028164174436824396, 0.25378271752001286]",none,0,"The document provides the recommended plans and specifications for the pipeline replacement project, which authorize the city manager to contract with Hrb Inc."
tofueval_Qwen2.5-0.5B-Instruct,388,388,1.6875547170639038,29,-0.10550273209810257,0.033052824437618256,"[0.019573314573037726, 0.03460998682240988, 0.018247215237853855, 0.05163196076895913, 0.05485050691741294]","[0.0020079457598638265, 0.0011340527835900188, 0.0004962395216415612, 0.0012316353946548119, 0.031846249724963104]",none,1,"The contract details include the scope of work, materials to be used, construction methods, quality control, inspection and testing, warranties, and payment terms."
tofueval_Qwen2.5-0.5B-Instruct,389,389,1.6072593927383423,29,3.201076030731201,0.36189818382263184,"[0.1083767055092251, -0.03617615410496063, 0.012527972447750127, -0.01916829597782986, 2.0306148143637732]","[0.011225077304171181, 0.002018074555413979, 0.0012684422866907975, 0.0034500801562460074, 0.24257854054328695]",none,0,The document discusses a recommendation to adopt plans and specifications for pipeline replacement and authorize the city manager to contract with Hrb Inc. for the project.
tofueval_Qwen2.5-0.5B-Instruct,389,389,1.5805799961090088,28,-0.14656877517700195,0.026004817336797714,"[0.06854619035896446, 0.022657106148212085, 0.004858858234781239, -0.001647284670200731, -0.0734433295936989]","[0.004090127246334825, 0.0014893737430351653, 0.0007567023447856107, 0.003045711305795911, 0.022294375076268937]",none,1,"The contract details include a budget of $1,690,000 and a timeline of 365 days for completion."
tofueval_Qwen2.5-0.5B-Instruct,390,390,1.74821937084198,19,4.222855091094971,0.38976991176605225,"[2.5749156042247225, -0.058050892665050924, 0.030431876602386564, -0.0009276972238072439, 0.10850723951711859]","[0.18304767566204597, 0.002947535473523251, 0.0011270647748077816, 0.002374461708648979, 0.06103797136223109]",none,0,The document discusses the recommendation to adopt plans and specifications for the Naples Island permanent seawall repairs.
tofueval_Qwen2.5-0.5B-Instruct,390,390,1.975669026374817,14,1.1471567153930664,0.15150830149650574,"[0.11685108441659915, 1.0069534732444612, 0.06308916512144995, -0.01176058383758313, -0.0017820433879803335]","[0.0628405836089639, 0.06531591455287915, 0.0036938750311362257, 0.005995699516331244, 0.033997026998544504]",none,0,It also mentions the need for alternative financing methods due to potential corruption issues.
tofueval_Qwen2.5-0.5B-Instruct,390,390,2.0350234508514404,22,1.1093153953552246,0.13408590853214264,"[0.3208812347293133, 0.1464713790112662, 0.9559741907022808, -0.136254548855835, -0.01708641384770586]","[0.04470825154182669, 0.01744834181691989, 0.05235886107489436, 0.01332168934922348, 0.03417995018236814]",none,1,"Additionally, it includes public comments in support of the project and mentions the city's lack of knowledge about certain allegations."
tofueval_Qwen2.5-0.5B-Instruct,390,390,1.212507724761963,18,2.530435562133789,0.21850501000881195,"[0.14691094435167745, 0.10088637722866325, -0.017525898264365323, -0.03744811625923224, 2.474481646992596]","[0.01453031709153644, 0.003038789332044366, 0.002478988475255998, 0.007060677670854905, 0.20055594715742903]",none,0,"Finally, it mentions another recommendation to adopt plans and specifications for pipeline replacement with Hrb Inc."
tofueval_Qwen2.5-0.5B-Instruct,391,391,2.7294251918792725,23,1.526939034461975,0.24213631451129913,"[0.11601698787316032, 0.02918046405133994, -0.001266690537981365, 0.06106210289442021, 0.7809734062656112]","[0.019685336565168614, 0.0030813188881755036, 0.003395369276246208, 0.017983799060027155, 0.13947074374680044]",none,1,The city council approved plans to hire contractor Hrb Inc. to replace deteriorating pipelines in the Naples Island neighborhood.
tofueval_Qwen2.5-0.5B-Instruct,391,391,2.2978267669677734,34,0.829439640045166,0.12722353637218475,"[0.07112809046007254, -0.043512516107191056, -0.0030597540933419674, 0.34940926610108686, 0.1910528200404609]","[0.01297218669702381, 0.009331339536081085, 0.009598905661465217, 0.07250640355050564, 0.03445141401179546]",none,0,"After 18 years of studies and community input, the $78 million seawall repair and pipeline replacement project was approved to address infrastructure issues threatening public access and safety."
tofueval_Qwen2.5-0.5B-Instruct,392,392,3.029137372970581,18,3.3995964527130127,0.3399862051010132,"[1.0845786120917182, 0.028098910361424916, 0.06486863334430382, -0.04169924678798351, -0.3718697184489833]","[0.0669269586465412, 0.0019517188184181578, 0.001953351922566071, 0.02122682792464224, 0.06441027491988886]",none,0,The document discusses a recommendation to adopt plans and specifications for seawall repairs in Naples Island.
tofueval_Qwen2.5-0.5B-Instruct,392,392,1.5168449878692627,22,2.029949426651001,0.262993186712265,"[0.19339145908121613, 0.9330248993144117, 0.1775527549881107, 0.025168145972367547, -0.03304750901985575]","[0.04659402491314391, 0.13238879175659432, 0.004372785203367419, 0.003935122361512681, 0.005913192184447202]",none,0,One speaker expresses concern about the use of tidelands funds due to potential corruption in the Tidelands Agency.
tofueval_Qwen2.5-0.5B-Instruct,392,392,1.5982961654663086,17,0.9088081121444702,0.20123785734176636,"[-0.007231250186176861, -0.223422848732512, 1.6658883508644067, -0.11965958706979804, -0.28667400653391856]","[0.014405215515152496, 0.04374647365482494, 0.18688713619365124, 0.023999312397791073, 0.036683961684663216]",none,0,The city manager clarifies that they have no knowledge of the allegations made by the speaker.
tofueval_Qwen2.5-0.5B-Instruct,392,392,1.236186146736145,36,1.854860544204712,0.185822531580925,"[-0.026616165660016122, -0.0069245145413232324, 0.28371036273448325, 0.49419603253853794, 0.882594126216241]","[0.008318245384745952, 0.002629011167098522, 0.02587766675191637, 0.06681085043603868, 0.09007872912921913]",none,1,"Another speaker, Maureen Poe, thanks the council and vice mayor for their work on the seawall project and requests approval of the plans and specifications for pipeline replacement by Hrb Inc."
tofueval_Qwen2.5-0.5B-Instruct,393,393,1.5297576189041138,29,2.6738126277923584,0.2639597952365875,"[0.04466552531410908, 0.008487209985293608, 0.058564953463842516, 0.020112429209081618, 1.7048956940978253]","[0.011515656837281282, 0.002134098223113424, 0.0029380544253932574, 0.004200369513737628, 0.20985234601639918]",none,0,"The document mentions ""Hrb Inc."" as the company that the city manager is recommended to contract with for pipeline replacement in item 13."
tofueval_Qwen2.5-0.5B-Instruct,394,394,1.9629484415054321,19,2.0555148124694824,0.19849972426891327,"[0.3053376237420659, -0.0025092508447797676, 0.06756381710108958, 0.056886881393821614, 1.362343485025983]","[0.032654824299051574, 0.0031325931777246296, 0.0016801480118087248, 0.006877644453963608, 0.10532444771869402]",none,1,Hrb Inc. is a contractor that has been selected to replace the pipeline on Naples Island.
tofueval_Qwen2.5-0.5B-Instruct,394,394,1.0004764795303345,12,2.1982944011688232,0.24303996562957764,"[-0.016163117485120893, -0.011545528269683322, -0.019755845656618476, -0.011995568871498108, 1.8009905259435375]","[0.006969095134991221, 0.0013460922873491654, 0.004748757361274632, 0.006184838939285934, 0.17417647317051888]",none,1,The city manager is authorized to contract with them for the project.
tofueval_Qwen2.5-0.5B-Instruct,394,394,2.1729087829589844,9,-0.3902242183685303,0.06002355366945267,"[0.13913635992341572, 0.05290385915173425, 0.023706365790632036, 0.031126748356554244, -0.03162634703848097]","[0.007943935802258138, 0.0016284281729086717, 0.0011782916731640904, 0.007914706328140002, 0.05507793572420875]",none,1,The estimated cost is $2.2 million.
tofueval_Qwen2.5-0.5B-Instruct,395,395,2.766928195953369,16,1.5186281204223633,0.20036500692367554,"[-0.07826958666555583, -0.08778816182166338, -0.002128268824890256, 0.027000913629308343, 1.0835248199291527]","[0.015322535189625341, 0.0037383428280008957, 0.002428679508739151, 0.0037299998966773273, 0.10672412856365554]",none,0,Hrb Inc. is a company recommended to replace a pipeline in the city.
tofueval_Qwen2.5-0.5B-Instruct,395,395,2.2110435962677,11,0.3552539348602295,0.11440606415271759,"[0.013263377276333895, -0.007047785954041915, 0.057342708110809326, 0.002693793990395286, 0.40780865197831934]","[0.017024311967278747, 0.0023431044180390677, 0.0020679833700838076, 0.004965452405899255, 0.05197089402513071]",none,1,The document provides information on the company's qualifications and experience.
tofueval_Qwen2.5-0.5B-Instruct,395,395,1.3131195306777954,15,1.8671679496765137,0.2814430296421051,"[0.03674945438591142, 0.021847360581159592, 0.05812129775683085, -0.002921340350682537, 0.7201672190955529]","[0.03871872816234827, 0.0037719537522207247, 0.0037149729439988734, 0.004361237081563256, 0.1149013314396143]",none,1,The motion to adopt the plans and specifications for the pipeline replacement has been approved.
tofueval_Qwen2.5-0.5B-Instruct,396,396,2.2559497356414795,17,2.5758657455444336,0.27249854803085327,"[0.02629577280843959, -0.025839182438657564, 0.057236271636450994, 0.10665903443141896, 2.1299518331447067]","[0.011945675506414025, 0.0027339262244769247, 0.004523778765681474, 0.006450941555907347, 0.18733398060259573]",none,0,Hrb Inc. is being recommended for contracting by the city manager for pipeline replacement.
tofueval_Qwen2.5-0.5B-Instruct,396,396,1.8066158294677734,18,-0.34161877632141113,0.08177334815263748,"[-0.05034285602677199, -0.016280432749125693, -0.032158978283405304, -0.0699652093462646, 0.04874537486789955]","[0.00803933265433443, 0.002120810689626119, 0.0009753170976283501, 0.0034627247588206148, 0.048959540381070435]",none,1,"The company will be responsible for the design, permitting, and construction of the pipeline replacement project."
tofueval_Qwen2.5-0.5B-Instruct,396,396,3.0836246013641357,12,-0.04853779077529907,0.09075412154197693,"[-0.1548362529526154, 0.21480239927768707, -0.04095429927110672, -0.20610151812434196, -0.13508758321404457]","[0.0048389228953359025, 0.021876896750958014, 0.0018110603195964359, 0.00848602582118474, 0.03561053689918481]",none,1,The project will involve replacing two water transmission pipelines in Long Beach.
tofueval_Qwen2.5-0.5B-Instruct,397,397,3.9250175952911377,14,1.1079477071762085,0.2031315565109253,"[0.21756525124822343, 0.04606690577098301, -0.011967931474958147, 0.07041976494448525, -0.26656436707292286]","[0.029231415736766003, 0.0041256027117404824, 0.0044314749206283265, 0.022535987930106267, 0.0714827517710676]",none,1,The city council adopted plans to replace deteriorating pipelines around Naples Island.
tofueval_Qwen2.5-0.5B-Instruct,397,397,1.9411429166793823,27,0.929427981376648,0.17236310243606567,"[-0.07691809479837064, -0.05189722672932678, -0.026801318827050703, 0.5485414594273876, 0.3452672135360815]","[0.012473730183922237, 0.0029250107967258103, 0.0025410150922619288, 0.08641545502555177, 0.0504149871434223]",none,0,"After 18 years of studies and community input, the Coastal Commission approved a phased approach to replace the seawalls and ensure public access."
tofueval_Qwen2.5-0.5B-Instruct,397,397,1.3645155429840088,21,1.6283735036849976,0.2492450773715973,"[0.11520777770229393, -0.0010263884129623573, -0.006891494317512427, 0.02894046535671112, 1.8118850537354039]","[0.007892067223500427, 0.0008819735718740654, 0.001843368850434975, 0.010421205839260697, 0.23970452279207252]",none,1,The council approved the first phase and authorized the city manager to contract with HRB Inc. for pipeline replacement.
tofueval_Qwen2.5-0.5B-Instruct,398,398,1.9575512409210205,31,2.3239388465881348,0.29621613025665283,"[0.0408735474451415, 0.01315166556366509, 0.01848250377412525, -0.023853787063290516, 1.19954531951507]","[0.011766586756669811, 0.0014077355100462522, 0.0018434132162515344, 0.0032259324507322162, 0.19372613372979686]",none,0,"The document mentions a recommendation for adopting plans and specifications to replace a pipeline, authorizing the city manager to contract with Hrb Inc. for the job."
tofueval_Qwen2.5-0.5B-Instruct,398,398,2.952662467956543,15,1.2062965631484985,0.18331117928028107,"[-0.1461846470211943, -0.0733437612031897, 0.06071795597672462, 0.1954040929675102, 0.21675478803614776]","[0.009163543945275403, 0.004459399403034089, 0.0028331057202497806, 0.08697646946335832, 0.06449705817115804]",none,1,The project has been divided into six phases and the Coastal Commission has blessed it.
tofueval_Qwen2.5-0.5B-Instruct,399,399,2.508620262145996,17,2.5215513706207275,0.25107985734939575,"[0.6855106919264311, 0.01158105258775108, 0.014263647745418198, -0.1294463202905129, 0.44707346181659136]","[0.055880881804007326, 0.004193192427545214, 0.0018458001153810661, 0.013350238230700865, 0.06104590672903749]",none,1,The document recommends adopting plans and specifications for the replacement of a pipeline in Naples Island.
tofueval_Qwen2.5-0.5B-Instruct,399,399,1.918822169303894,7,2.848576307296753,0.40383484959602356,"[0.183360791099923, 0.044650599360466, -0.014326739524091994, -0.04258346717272486, 3.404706514307431]","[0.04055036942840421, 0.0007883780926931649, 0.0008266848963103257, 0.0072221575652032955, 0.3066239921110017]",none,0,The recommended contractor is Hrb Inc.
tofueval_Qwen2.5-0.5B-Instruct,399,399,3.0355641841888428,8,0.5855579376220703,0.10240551084280014,"[0.031700562220066786, -0.0016178586520254612, -0.03886454598978162, -0.11174019007012248, 0.36981738545000553]","[0.01719173465789936, 0.005590947452219552, 0.0033003017115333932, 0.007359220321404791, 0.058798390557058156]",none,0,The summary highlights the need for pipeline replacement.
tofueval_Qwen2.5-0.5B-Instruct,400,400,1.46836519241333,36,2.638577461242676,0.33955276012420654,"[0.009949725564284664, -0.0109987477917457, 0.03190802512916788, 0.00018579143539278043, 1.4229314429038722]","[0.019125217654770193, 0.0017009558219645744, 0.0017364925466709894, 0.002828385818778164, 0.18128289771913034]",none,0,"The document discusses item 13, which is a recommendation to adopt plans and specifications for pipeline replacement and authorize the city manager to contract with Hrb Inc. for the project."
tofueval_Qwen2.5-0.5B-Instruct,401,401,1.875024676322937,21,4.05487585067749,0.3745473027229309,"[2.393367100590175, -0.007685757774327483, 0.0469707894150079, -0.0038392788708387386, 0.046723343581626456]","[0.1794787028342225, 0.0013086263806620817, 0.0014033513676362677, 0.006222048830230571, 0.030421424289432338]",none,0,The provided document focuses on the recommendation to adopt plans and specifications for the Naples Island permanent seawall repairs.
tofueval_Qwen2.5-0.5B-Instruct,401,401,1.5586249828338623,20,1.825010895729065,0.21593832969665527,"[1.810372769087553, -0.07337710589636118, -0.07492780424654484, -0.041157325089443475, -0.1092765387846157]","[0.17347670872695745, 0.008210319232784969, 0.006237511668950901, 0.004162715979146014, 0.025879698414610176]",none,0,"The document also includes a motion and second for the item, as well as public comment on the item."
tofueval_Qwen2.5-0.5B-Instruct,401,401,1.1607084274291992,34,1.9210690259933472,0.2327379286289215,"[1.3381905561477385, 0.3723120561266756, -0.001074346004957881, -0.025926814465920496, -0.11302838704774759]","[0.14675070654271516, 0.06265012767150491, 0.005571443081862526, 0.004012136626095205, 0.007861219459461126]",none,0,"The speaker expresses support for the concept and the mitigation plan for the first phase, but raises concerns about the funding for the program, specifically the use of Tidelands funds."
tofueval_Qwen2.5-0.5B-Instruct,401,401,1.6670595407485962,18,0.7490494251251221,0.147524893283844,"[0.063019872697219, 0.4705452399963785, -0.026651608753632497, -0.026343247898492135, -0.07936237037210958]","[0.026359142587466522, 0.15898412157538486, 0.004467938970467205, 0.004032198026783994, 0.004627751006132207]",none,0,The speaker suggests that the city may face difficulties in securing these funds due to allegations of corruption.
tofueval_Qwen2.5-0.5B-Instruct,402,402,4.622331619262695,8,1.5438661575317383,0.1891462206840515,"[0.13406400429084897, 0.5478353768121451, -0.16620656312443316, -0.11687484913272783, -0.46984438179060817]","[0.08105305388016859, 0.04242759392946027, 0.01245317444909233, 0.0064889159614267555, 0.02961712390970206]",none,0,The city is updating cost recovery fees.
tofueval_Qwen2.5-0.5B-Instruct,402,402,2.1106362342834473,12,2.7395951747894287,0.2683217227458954,"[0.17266593186650425, 3.125254069765409, -0.14960526779759675, 0.08547145085564505, -0.05611009612524261]","[0.052536686676603495, 0.24290119421978792, 0.006112309763314745, 0.0030719829316391647, 0.003836577154288534]",none,0,A cost study recommended new fees for Energy Resources and Public Works.
tofueval_Qwen2.5-0.5B-Instruct,402,402,3.8295059204101562,5,1.4679737091064453,0.2538164556026459,"[0.02883172035217285, 1.0343663215637207, 0.16835336685180663, -0.028267383575439453, -0.1797642469406128]","[0.007709359005093575, 0.2444024533033371, 0.007789500383660197, 0.0018206192646175623, 0.006059833522886038]",none,0,Other departments proposed administrative changes.
tofueval_Qwen2.5-0.5B-Instruct,402,402,2.041194438934326,18,1.724264144897461,0.291475772857666,"[1.0089856336514156, 0.36947786808013916, -0.036929051081339516, -0.032733397351370916, -0.01725463569164276]","[0.14387358921683496, 0.13870611807538402, 0.0043538724615549045, 0.003119105848276781, 0.0043557534485848416]",none,0,The council approved the updated master fee schedule to meet the policy of recovering full costs for services.
tofueval_Qwen2.5-0.5B-Instruct,402,402,3.0515289306640625,23,1.0157922506332397,0.181888148188591,"[-0.049870024556699005, -0.01867916985698368, 0.46860845386981964, 0.11497219619543655, 0.047031315124553184]","[0.011527640550174629, 0.027708111214451492, 0.10863913861407049, 0.044742556906345744, 0.008221856643617883]",none,0,One councilmember requested coordinating animal licensing fees to save costs; the city manager agreed to address this before the next budget.
tofueval_Qwen2.5-0.5B-Instruct,403,403,1.8827662467956543,25,1.925214409828186,0.32561439275741577,"[-0.06324074658565224, 0.43567064095288516, 0.06627395457122474, -0.04289794738870114, -0.1113952578511089]","[0.036654105931520464, 0.1598747562407516, 0.004790239116700832, 0.00353943046357017, 0.011508247861638666]",none,0,"The document discusses the proposed amendments to the master fee and charges schedule, which includes adjustments to cost recovery fees for various departments."
