model,resp_id,orig_idx,domain,mean_surprisal,n_tok,gap,jsd_noctx,chunk_drops,chunk_jsds,sent_type,label,sent_text
ragbench_Qwen2.5-1.5B-Instruct,435,435,pubmedqa,1.8402963876724243,29,1.2164736986160278,0.15632222592830658,"[0.6226114683688201, -0.028002532307411832, 0.022045174926712083, 0.04826445962655647, 0.09213905957334771]","[0.09806143853949897, 0.01135592284707196, 0.0065784113737741975, 0.008532158751504853, 0.013021489709491765]",none,0,"The studies described aimed to explore and examine patients' attitudes, preferences, and perceptions regarding their physicians' and nurses' appearance and clothing style. Specifically:"
ragbench_Qwen2.5-1.5B-Instruct,435,435,pubmedqa,1.3228199481964111,31,1.0274138450622559,0.20497772097587585,"[0.6506466725390525, 0.6872415578803949, -0.12705850244815192, -0.020196550739778867, -0.11363203503987601]","[0.09453527219856399, 0.07651595672218865, 0.012560260296830224, 0.005861927750717563, 0.02287137906962251]",none,0,- The studies were carried out to determine if patients' perceptions of physician competence and their satisfaction with a new physician encounter were influenced by the physician's clothing style.
ragbench_Qwen2.5-1.5B-Instruct,435,435,pubmedqa,1.4214106798171997,27,0.46677812933921814,0.09532279521226883,"[0.03264136819375886, 0.052040207855127474, 0.12803039527325719, 0.13150262763654744, 0.26114577399911704]","[0.01483110528163336, 0.007648175616783125, 0.023819802752566628, 0.018245280655618343, 0.023248434377213318]",none,0,"- Patients were asked to express their preferences and comfort levels regarding different styles of physician attire, suggesting that this is an important factor for them."
ragbench_Qwen2.5-1.5B-Instruct,435,435,pubmedqa,1.0574082136154175,35,0.2541978061199188,0.07021088898181915,"[-0.025757053048749055, -0.0009527223517319986, -0.031641684266339454, 0.017934584205171893, 0.26497483967271235]","[0.006919247225492395, 0.005456144287849643, 0.004064005746009311, 0.010871130516170524, 0.047258180675479315]",none,0,"- Patients were asked to evaluate their confidence in the physician's abilities based on their appearance, further indicating that a physician's appearance plays a role in how they are perceived by patients."
ragbench_Qwen2.5-1.5B-Instruct,435,435,pubmedqa,1.7566173076629639,22,0.14417105913162231,0.04042321816086769,"[0.03190680068324913, 0.00032778393307870084, -0.006596538703888655, 0.018398383759300817, -0.0027740675194019623]","[0.009083568033846941, 0.005562373553402722, 0.002847252577339532, 0.0015365384791617873, 0.0058626337942603805]",none,0,"Therefore, the overall context suggests that patients' views and impressions of their healthcare providers' appearance are indeed important considerations."
ragbench_Qwen2.5-1.5B-Instruct,435,435,pubmedqa,1.4527662992477417,15,0.24625904858112335,0.037520404905080795,"[0.06776581356922785, 0.1181833103299141, 0.00883725235859553, 0.02585937629143397, -0.013852398097515106]","[0.007470182558366408, 0.006497609343690177, 0.0019979909838487705, 0.001189472118858248, 0.0027566450803230206]",none,0,The research was aimed at understanding and exploring this aspect of the patient-provider relationship.
ragbench_Qwen2.5-1.5B-Instruct,436,436,hotpotqa,1.1916186809539795,17,0.5254296660423279,0.1203150749206543,"[0.10163980746052831, 0.38118559081853803, 0.05953851721663822, 0.06463823091540047, 0.03830452925681397]","[0.03650327490450924, 0.10407111178414104, 0.0015109246540920569, 0.0026321772735266626, 0.0013966007534127597]",none,0,The chairman of the company that operates Suncoast Hotel and Casino is Bill Boyd.
ragbench_Qwen2.5-1.5B-Instruct,437,437,hotpotqa,1.118835210800171,29,0.9325922727584839,0.12860147655010223,"[0.0609156239104401, -0.003518991157197261, 1.1147685205385893, 0.055100658587027035]","[0.02020269557558628, 0.0052027249981279056, 0.10272887533611882, 0.006871237198820695]",none,0,"The blind Arab philosopher and teacher, Abd Allah ibn al-Fadl, also worked as a deacon and the grandson of a bishop."
ragbench_Qwen2.5-1.5B-Instruct,437,437,hotpotqa,0.06392663717269897,31,2.2381696701049805,0.3786008954048157,"[-0.004234436764231612, 0.006598289894569579, 0.16750842102632188, 1.699475806935997]","[0.006232351005836233, 0.0009366174172980884, 0.027159966101582115, 0.2839204405200807]",none,0,"He received an excellent education in both Arabic and Greek, having studied Arabic grammar with the famous poet Abul ʿAla Al-Maʿarri."
ragbench_Qwen2.5-1.5B-Instruct,437,437,hotpotqa,0.043920986354351044,21,3.177513599395752,0.41558900475502014,"[0.0032157054496825105, 0.006479923894148885, -0.01271689283221024, 3.174795751504245]","[0.00021488990125580662, 0.0002913463900086013, 0.0038615222957469357, 0.41204215346702505]",none,0,Several of his works and translations were commissioned by notables from Antioch and neighbouring cities in Muslim territory.
ragbench_Qwen2.5-1.5B-Instruct,438,438,pubmedqa,1.1936733722686768,32,0.5064472556114197,0.11916825920343399,"[0.26970351738756904, -0.021592794895898493, -0.07322378315779687, -0.08283141578850817]","[0.05117615731342262, 0.009874971833230273, 0.006043014306353234, 0.006713213505753046]",none,0,"Yes, according to the evaluation conducted in the context provided, racial differences in squamous cell esophageal cancer can be partially explained by alcohol and tobacco use."
ragbench_Qwen2.5-1.5B-Instruct,438,438,pubmedqa,0.8008089661598206,25,0.551120400428772,0.16824805736541748,"[0.795293429720914, 0.039880526606866626, 0.10738926487130812, 0.010933777974860276]","[0.18292759266361827, 0.017408909539763043, 0.007038044483579142, 0.009372633122052321]",none,0,The study found that alcohol use and cigarette smoking accounted for a significant portion of the difference in incidence rates between black and white populations.
ragbench_Qwen2.5-1.5B-Instruct,438,438,pubmedqa,0.4325966238975525,34,0.7559968829154968,0.16601018607616425,"[1.1558966855422221, -0.03307316038452721, -0.0018172430878782026, 0.0029960221550829696]","[0.19249981228195417, 0.001714919869360689, 0.001986013245032121, 0.0012857870587436625]",none,0,"Specifically, alcohol use and cigarette smoking accounted for 92.7% of squamous cell esophageal cancers in blacks and 86.3% in whites."
ragbench_Qwen2.5-1.5B-Instruct,438,438,pubmedqa,0.2865985631942749,29,2.313729763031006,0.27686744928359985,"[0.020137676760551303, 2.397540559540207, -0.010936333713085207, -0.007031732765332483]","[0.01972889784030548, 0.29514317043727434, 0.003967707293313573, 0.001887468992620221]",none,0,"Additionally, exposure rates among controls at all levels of combined alcohol and tobacco use were slightly higher among blacks, contributing to the racial differences in incidence rates."
ragbench_Qwen2.5-1.5B-Instruct,439,439,pubmedqa,2.739480495452881,14,0.14540164172649384,0.08308179676532745,"[-0.13416422906863903, -0.1069214507338724, -0.09346198323847991, -0.09326483791561, -0.057137143631864874]","[0.031188349514455434, 0.007461173389986341, 0.0069088308919162955, 0.00870923736822858, 0.0038305959764589454]",none,0,"Based on the provided context, the key points are: 1."
ragbench_Qwen2.5-1.5B-Instruct,439,439,pubmedqa,0.1702030897140503,63,1.7531068325042725,0.2635355591773987,"[1.7537514985047489, 0.0015605442303427799, -0.012028958338868549, -0.0038920779604398248, -0.009324960091145754]","[0.240202886155448, 0.0011253269054570469, 0.001689932271676392, 0.0019405437735415597, 0.0009030813692925944]",none,0,"The study aimed to analyze the relationship between concentrations of four novel biomarkers (Neopterin, PTX3, sCD163, and sTREM-1) and neurological symptoms, as well as their relationship with the presence of coronary (CAD) and peripheral (PAD) artery disease. 2."
ragbench_Qwen2.5-1.5B-Instruct,439,439,pubmedqa,0.16962534189224243,30,0.7005714774131775,0.15996012091636658,"[0.08452252047742566, 0.9537989561698093, -0.014946489007769752, -0.008001128027899778, -0.013699528370356736]","[0.027140059159892378, 0.1627846348205219, 0.0015702205520315242, 0.000926748028747267, 0.001074745040977317]",none,0,Patients with carotid artery stenosis were divided into asymptomatic (n=29) and symptomatic (n=37) groups.
ragbench_Qwen2.5-1.5B-Instruct,439,439,pubmedqa,0.1977352499961853,29,0.981857419013977,0.21488332748413086,"[0.008277685593478462, 1.091113104674903, -0.041794879474552765, -0.025111201765020238, -0.02453954253678603]","[0.004818624452174594, 0.22020744072515613, 0.0030878770194976922, 0.0010177571186625839, 0.0006615153351876645]",none,0,Carotid plaques were characterized by histology (n=33) and immunohistochemistry (n=17). 3.
ragbench_Qwen2.5-1.5B-Instruct,439,439,pubmedqa,0.3684118092060089,36,1.0942668914794922,0.2035009264945984,"[0.0006503968977792991, 0.008925114898340148, 1.0982542373505768, -0.023046332398719314, -0.03719451056157178]","[0.005338892292548457, 0.01634848823702099, 0.22086660193700583, 0.0016372665777059463, 0.0011589432678889011]",none,0,"Serum biomarker levels were determined in 100 patients undergoing carotid endarterectomy, including those with stroke, transient ischemic attack, and amaurosis fugax."
ragbench_Qwen2.5-1.5B-Instruct,439,439,pubmedqa,0.9520860910415649,10,1.5254616737365723,0.2693408727645874,"[-0.14338885175559427, -0.036087971836059295, 1.382999640302296, -0.04906553305917214, -0.06791799785571584]","[0.003637515993344209, 0.002889065689231529, 0.2674437205267168, 0.010936102198517617, 0.001138486182028231]",none,0,12 patients were asymptomatic. 4.
ragbench_Qwen2.5-1.5B-Instruct,439,439,pubmedqa,0.09990816563367844,12,2.5542402267456055,0.29840484261512756,"[0.1573221181073071, 0.005963337597980474, 0.15976037069534263, 2.4547854765163115, -0.020178187446920976]","[0.027226793367541784, 0.003898495554077878, 0.023570827065062378, 0.2779556019231677, 0.0032930046103179698]",none,0,"The study explored the relationship between oxidative stress biomarkers and the stability of carotid plaque, as improved methods are required to identify the subgroup of patients with asymptomatic carotid stenosis who are at high risk of stroke."
ragbench_Qwen2.5-1.5B-Instruct,440,440,finqa,1.7121855020523071,27,0.415931761264801,0.10523024201393127,"[0.40188978782734247, 0.024537652149943082, 0.02237758893170394, -0.04410665648228368, -0.048895858504693024]","[0.08642723023625101, 0.005700327898376111, 0.0034549741701371036, 0.004229644215793423, 0.006096180049726003]",none,0,"Based on the information provided in the consolidated financial statements, the cost difference over LIFO (Last-In, First-Out) cost was:"
ragbench_Qwen2.5-1.5B-Instruct,440,440,finqa,0.15901599824428558,15,1.4815466403961182,0.28188201785087585,"[1.5428760590575015, -0.0039246300063193, 0.0007976669565929721, -0.014426901684782934, 0.0013716872903993742]","[0.27718751395004804, 0.0005033202442973561, 0.0003908341249977335, 0.00031200145735965634, 0.00039372375357136965]",none,0,"At February 3, 2006: $5.8 million"
ragbench_Qwen2.5-1.5B-Instruct,440,440,finqa,0.0014686513459309936,16,0.810469388961792,0.17831861972808838,"[0.7767126404651208, 1.9741452376820234e-05, 0.00038702888286934467, -0.00012948137805324222, 0.0002698070978794931]","[0.17605587581647342, 2.3220958880187936e-06, 4.264527404984619e-06, -3.297203249985614e-06, 1.0866938247033886e-05]",none,0,"At January 28, 2005: $6.3 million"
ragbench_Qwen2.5-1.5B-Instruct,440,440,finqa,0.32480159401893616,48,0.6217889189720154,0.10771474242210388,"[0.596141099041688, 0.019884033982331555, 0.006539381715924719, 0.010205183185689748, 0.019660316667871786]","[0.09837255895088977, 0.0011338064509670194, 0.0003992334768637325, 0.0002579250334383924, 0.0009837606181051228]",none,0,"The statement indicates that ""the excess of current cost over LIFO cost was approximately $5.8 million at February 3, 2006 and $6.3 million at January 28, 2005."""
ragbench_Qwen2.5-1.5B-Instruct,440,440,finqa,0.5872253775596619,14,-0.23079939186573029,0.02133600413799286,"[-0.11424851134506753, -0.025830290223893826, -0.04589559024082389, -0.041313261046785295, -0.033380000662483714]","[0.009447615009126562, 0.0006355371177327081, 0.0006088102914775716, 0.0009030855839741646, 0.00147025723300942]",none,0,"Therefore, the cost difference over LIFO in the last two years was:"
ragbench_Qwen2.5-1.5B-Instruct,440,440,finqa,0.34003394842147827,11,0.114878349006176,0.026089219376444817,"[0.057268700538605284, -0.01885599412145728, -0.002688902661744082, 0.011622774887655396, 0.022508750249636996]","[0.006916272400799658, 0.0002597534071355767, 0.00018023677857441228, 0.0004275147445944392, 0.001056539280997723]",none,0,- $5.8 million in 2006
ragbench_Qwen2.5-1.5B-Instruct,440,440,finqa,0.0019816290587186813,11,-0.0002628196671139449,0.00010983669199049473,"[9.005396234649446e-05, 0.00019831951794913039, 7.941357960755175e-05, 0.00011860730873277961, 0.0005492335435106229]","[7.630607104725972e-05, -1.2498345230679577e-06, -3.0560416917069233e-06, -3.5869097700924613e-06, 2.2416023367358402e-05]",none,0,- $6.3 million in 2005
ragbench_Qwen2.5-1.5B-Instruct,441,441,finqa,0.8683196306228638,55,0.30941322445869446,0.09206913411617279,"[0.25318439448535424, 0.04086762526765762, 0.007265440309360697, 0.012050933607249383, 0.030320224293047267]","[0.06841417146254324, 0.0020396179154896677, 0.002821780792434807, 0.003262870860506113, 0.0026672776581108336]",none,0,"As of December 31, 2016, $143 million of cash and cash equivalents on hand are held in the U.S. ($327 million total cash and cash equivalents - $184 million held outside of the U.S.)."
ragbench_Qwen2.5-1.5B-Instruct,442,442,finqa,1.9007259607315063,25,0.33485522866249084,0.07280624657869339,"[-0.11761465005736682, -0.042994053709335275, -0.1573094616922026, -0.3073349696719015, -0.017162734031517177]","[0.002156688825657511, 0.0015343118620057795, 0.002061660880021918, 0.03389646822248324, 0.0019023848042820646]",none,0,The provided context does not contain any information about Snap-on's total sales or total payments received during 2013.
ragbench_Qwen2.5-1.5B-Instruct,442,442,finqa,1.502389907836914,24,1.1238999366760254,0.1508246511220932,"[0.4586272836317183, 0.2670094603089221, -0.09264178943667882, 0.38118183227804064, -0.03448426457633028]","[0.045820317204325, 0.04207352068154494, 0.008704773650208017, 0.051017529788623506, 0.0012786965411984614]",none,0,"The context focuses on discussions around Snap-on's goodwill, intangible assets, accounting standards, acquisitions, and receivables."
ragbench_Qwen2.5-1.5B-Instruct,442,442,finqa,0.7267724275588989,21,0.03454273194074631,0.04991384223103523,"[-0.018434734605935296, 0.03455061503146204, 0.0017829671641742433, -0.0022399960413340956, 0.004556997534347742]","[0.0008540539331371681, 0.0008749059500051512, 0.0007499726656035255, 0.0054438400084190364, 0.00035707449666504197]",none,0,There is no data presented regarding Snap-on's total sales or total payments received in 2013.
ragbench_Qwen2.5-1.5B-Instruct,442,442,finqa,0.6425250172615051,27,0.15141552686691284,0.02612938918173313,"[-0.014609814207789087, 0.002098580038684169, 0.003902650240012951, -0.03704115511734724, -0.008372351436769855]","[0.0003577622775247215, 0.0005197567665167871, 0.00020575724723644103, 0.0047962857069539615, 0.00018980416689794733]",none,0,"Without this specific financial information, I cannot determine the difference between Snap-on's total sales and total payments received during 2013."
ragbench_Qwen2.5-1.5B-Instruct,443,443,pubmedqa,1.4240398406982422,35,-0.02059638872742653,0.05594564601778984,"[-0.04772777962298278, -0.004794419876530551, -0.03367654312881184, 0.023334224901451046]","[0.017547101383768547, 0.004784397776726175, 0.004485123759154216, 0.0026962984235524346]",none,0,"Based on the context provided, the key points related to the question ""Audibility of anaesthesia alarms during magnetic resonance imaging: should we be alarmed?"" are: 1."
ragbench_Qwen2.5-1.5B-Instruct,443,443,pubmedqa,0.7152904868125916,30,0.9082847237586975,0.14438000321388245,"[1.106947489089119, -0.03969669884318137, -0.014892838332404306, -0.011321388027135981]","[0.10941485224980455, 0.010823680239142656, 0.0033298786726466763, 0.0025793941224795465]",none,0,The study aimed to evaluate the audibility of anaesthesia equipment alarms during MRI and review the literature to determine if it is a safety concern. 2.
ragbench_Qwen2.5-1.5B-Instruct,443,443,pubmedqa,0.7748880386352539,45,1.0420323610305786,0.20921963453292847,"[0.1377380148234402, 0.8928478678715894, 0.11911499186535365, -0.004294534144961896]","[0.0205657503560259, 0.15261022634903282, 0.02548727430927329, 0.002138327615634239]",none,0,"The study involved subjective testing where 20 volunteers rated the audibility of an anaesthesia alarm on a 10-point scale, and objective testing where sound levels were measured inside and outside the MRI scanning room. 3."
ragbench_Qwen2.5-1.5B-Instruct,443,443,pubmedqa,0.8864546418190002,26,0.1919689178466797,0.04421383887529373,"[0.09939645445494814, 0.13419737774277635, 0.06004591450535092, 0.01198156383991143]","[0.0329201556965892, 0.02806056357473188, 0.008236167414854488, 0.00408679027733482]",none,0,The results indicated that the audibility of the anaesthesia alarm was reduced during MRI scanning compared to outside the scanning room. 4.
ragbench_Qwen2.5-1.5B-Instruct,443,443,pubmedqa,1.408430576324463,25,0.3785632252693176,0.053267139941453934,"[0.048635117968005945, 0.033139240160526245, 0.022792645219342374, 0.030700067588331877]","[0.019728438973454557, 0.003494621864592773, 0.0037805306240693425, 0.002420707380755971]",none,0,"However, the study does not clearly conclude whether this reduced audibility of alarms during MRI is a significant safety concern that warrants alarm."
ragbench_Qwen2.5-1.5B-Instruct,443,443,pubmedqa,0.9555850028991699,20,1.3363028764724731,0.2596414089202881,"[1.3753877512179316, -0.016130956156848696, 0.0037911780502327018, 0.07441160267553641]","[0.24500367539003493, 0.0057008468362710115, 0.010118369229849123, 0.016472948268659592]",none,0,The study mentions that the effects of MRI acoustic noise on anaesthesia safety have not yet been fully documented.
ragbench_Qwen2.5-1.5B-Instruct,443,443,pubmedqa,0.7482110261917114,13,-0.00843071099370718,0.029068799689412117,"[0.008277343042069472, -0.0001688039013130877, -0.01894362306484254, -0.02680110212335981]","[0.004771739980627059, 0.0010883128294818351, 0.0011430034317291198, 0.0019097897354640736]",none,0,"Based on this, the answer to the question ""should we be alarmed?"""
ragbench_Qwen2.5-1.5B-Instruct,444,444,finqa,2.072537899017334,26,0.9137055277824402,0.18318215012550354,"[-0.02639282757613378, -0.07755702497133125, -0.05179962720901061, -0.1094041066781546, 0.7478883090840939]","[0.004567203145108159, 0.0031692948799760556, 0.004689522793446836, 0.015709935033345782, 0.12608886441697764]",none,0,"Based on the information provided in the table under the ""Interest (5)"" row, the interest payments are broken down as follows:"
ragbench_Qwen2.5-1.5B-Instruct,444,444,finqa,0.4778299331665039,18,1.5332955121994019,0.320189893245697,"[-0.04087229526501485, -0.037743520654556856, -0.03541486116834373, -0.1516012481774346, 1.4631685897087057]","[0.006473415075251726, 0.002663956241320875, 0.0048479658565207095, 0.019470849905815157, 0.3034907143511292]",none,0,"- Less than 1 year: $222,427,000"
ragbench_Qwen2.5-1.5B-Instruct,444,444,finqa,0.029123246669769287,18,0.9505784511566162,0.2061108499765396,"[0.01569082808128365, 0.001503510176007694, 0.007779061796933699, 0.00914007612333181, 1.0025641064340662]","[0.0009341494498976823, 0.00047766276801060786, 0.0003585263460953077, 0.0007601997846601686, 0.21374610318162013]",none,0,"- 1-3 years: $404,380,000"
ragbench_Qwen2.5-1.5B-Instruct,444,444,finqa,0.02720138616859913,18,0.7644094228744507,0.16483601927757263,"[-0.0012946899821852436, 0.00032174189729832707, -0.002173127730050813, -0.0020422779294777785, 0.755506862148953]","[0.00014594877788769937, 0.00019297084625375445, 0.00022621633364710507, 0.000204509988141884, 0.1629925305284511]",none,0,"- 3-5 years: $165,172,000"
ragbench_Qwen2.5-1.5B-Instruct,444,444,finqa,0.03850353881716728,18,0.7903693914413452,0.17292971909046173,"[0.010803093692225553, -0.00031922826575383724, -0.001180208435572341, 0.0028230565891741812, 0.7835487488482613]","[0.0003984929516889224, 9.839028121581982e-05, 0.00012843326619815798, 0.0003522844550237399, 0.17198523508422012]",none,0,"- More than 5 years: $182,465,000"
ragbench_Qwen2.5-1.5B-Instruct,444,444,finqa,0.5130897760391235,29,0.23098906874656677,0.02845713309943676,"[0.00418630280383413, 0.007264460792769036, -0.009200718089765548, -0.012337551998668993, 0.15979449530854692]","[0.00172153998568386, 0.000418160953664671, 0.0004575991784679053, 0.002354259682084799, 0.024656501894210595]",none,0,The change in interest payments from the first year (less than 1 year) to years 3-5 (3-5 years) is:
ragbench_Qwen2.5-1.5B-Instruct,444,444,finqa,0.02528560534119606,36,0.033404044806957245,0.0064508430659770966,"[0.003490553941484601, 0.002018608541119546, 2.4014492169044388e-05, 0.001491359235690955, -0.0043188895128373084]","[8.092988519139667e-05, 8.215122018266167e-05, 3.716238666800425e-05, 0.00031680511929839855, 0.003124708559542771]",none,0,"$165,172,000 - $222,427,000 = -$57,255,000"
ragbench_Qwen2.5-1.5B-Instruct,444,444,finqa,0.2869907021522522,30,0.14090517163276672,0.01785408705472946,"[0.025575136111244016, 0.001998781586128947, 0.0027264661133813207, 0.03365495149194733, 0.08238069422629148]","[0.0006810022313511392, 0.00014774875715843904, 0.00031410595281068746, 0.0009784677911558977, 0.008352600943846747]",none,0,"So the interest payments with LIBOR decreased by $57,255,000 from the first year to years 3-5."
ragbench_Qwen2.5-1.5B-Instruct,445,445,finqa,0.9740594625473022,26,0.5977156162261963,0.0965273305773735,"[-0.0316451737789276, 0.30737667899945964, -0.012211289274161503, 0.015433080068480475, -0.007071682197700004]","[0.012409144942064533, 0.06648105776660557, 0.0020156267306237377, 0.0025636411546219487, 0.001396734593684484]",none,0,"Based on the information provided in the context, the minimum yearly depreciation rate that can be used for land improvements is 3 years."
ragbench_Qwen2.5-1.5B-Instruct,445,445,finqa,0.7831816077232361,30,0.3414047062397003,0.14708493649959564,"[-0.11864244928492554, 0.5424545146236294, -0.024788246279482944, -0.018333758003670177, -0.026334613939737513]","[0.05481536169938105, 0.10226102310083054, 0.005986202650922934, 0.0044615446829344785, 0.0037999101671192174]",none,0,"The context states that land improvements are depreciated using the straight-line method, with a range of 3 to 40 years for the useful life."
ragbench_Qwen2.5-1.5B-Instruct,446,446,finqa,1.0471477508544922,45,0.5664517879486084,0.06578679382801056,"[0.4054401415848487, -0.017786418941515572, -0.0035721158296787, -0.029489667345109813, -0.0016729765626905646]","[0.05521962419658545, 0.0020737904622706083, 0.0020970155268640964, 0.0017630641908712935, 0.0022636755007482633]",none,0,"Based on the information provided in the table within the context, the net change in asset retirement liability between September 29, 2002 and September 25, 2004 was as follows:"
ragbench_Qwen2.5-1.5B-Instruct,446,446,finqa,0.1538068950176239,20,0.7043722867965698,0.13324405252933502,"[0.6424496448031277, 0.0034237844361996394, -0.004517100888733694, -0.002626300506562984, 0.010721060101877811]","[0.12667295197556996, 0.0017477400483016936, 0.0009867155710480801, 0.0009749737076163, 0.0013720833855131787]",none,0,"Asset retirement liability as of September 29, 2002: $5.5 million"
ragbench_Qwen2.5-1.5B-Instruct,446,446,finqa,0.010093001648783684,20,0.2835087776184082,0.06592296063899994,"[0.27738895907386907, -0.0016798493856640562, -0.0005893153538636398, -0.004276582902411974, -0.003323723703624637]","[0.06360264966581326, 3.887419842385498e-05, 7.61642604629742e-06, 0.00030010281607815157, 0.00016318579373546526]",none,0,"Asset retirement liability as of September 25, 2004: $8.2 million"
ragbench_Qwen2.5-1.5B-Instruct,446,446,finqa,0.6746616363525391,12,-0.15306080877780914,0.042516738176345825,"[-0.16705114799939716, -0.011321092393094053, -0.015744557798219223, -0.013820144697092474, -0.017183100009181846]","[0.021267085073001606, 0.00018858238975856997, 0.00022781148732065049, 0.00025997799578666064, 0.0006250730578661509]",none,0,The net change in asset retirement liability between these two dates is:
ragbench_Qwen2.5-1.5B-Instruct,446,446,finqa,0.011664859019219875,16,0.007675869390368462,0.0028013004921376705,"[0.0013554077231674455, -0.0008986062330222921, -0.0005737722203775775, -0.0008049969728745054, -0.0002468498914822703]","[0.0010737216621237167, 9.390935503006403e-06, 8.322313902908718e-06, 1.2450957029841447e-06, 2.341717390663689e-05]",none,0,$8.2 million - $5.5 million = $2.7 million
ragbench_Qwen2.5-1.5B-Instruct,446,446,finqa,0.2145761251449585,34,0.024329958483576775,0.00944917369633913,"[0.00782711070999486, 0.001552574729992236, -0.00295310378931604, -0.0033196193478889813, -0.008266699694612564]","[0.0032336162816577864, 0.00017284806728291776, 0.0002304342083033696, 0.00023556500918556702, 0.00022610226069312323]",none,0,"So the net change in asset retirement liability between 2002 and September 25, 2004 was an increase of $2.7 million."
ragbench_Qwen2.5-1.5B-Instruct,447,447,covidqa,1.0676409006118774,41,2.2740321159362793,0.31764188408851624,"[0.2844706383241318, 0.03352686960609323, 0.3234487781851274, 0.12044986459233503]","[0.09273402240282072, 0.01208587831326174, 0.028912923688688728, 0.010043831547142052]",none,0,"The review will focus on identifying gaps and areas of wealth in the public health review literature, including the availability of reviews in different topic areas, the quality of reviews, and visitor interest in the topic areas."
ragbench_Qwen2.5-1.5B-Instruct,447,447,covidqa,0.6742554903030396,20,0.8774073719978333,0.13317716121673584,"[-0.1042455866903083, -0.1200045240697932, 1.1750894311453521, -0.03530163347636517]","[0.01543587242473805, 0.028279867228419065, 0.08761653494154871, 0.00218641352767861]",none,0,"Additionally, the review will aim to improve the overall quality of systematic reviews in all public health topic areas."
ragbench_Qwen2.5-1.5B-Instruct,448,448,finqa,5.28678560256958,6,0.05712290480732918,0.06954407691955566,"[-0.07103411478844161, -0.5683048833161592, 0.18222902167084007, 0.14054278917804672]","[0.012935576647275107, 0.030214151281446295, 0.003485174712295702, 0.0038636545732515515]",none,0,According to the information provided:
ragbench_Qwen2.5-1.5B-Instruct,448,448,finqa,0.21631503105163574,16,1.3306492567062378,0.2718318700790405,"[0.040647663439813186, 1.0599585647287313, -0.024628749583825993, -0.01325991794874426]","[0.002868386840042092, 0.2322967475513451, 0.0008704015655638386, 0.0014690230203271426]",none,0,"In 2011, 66,299 shares vested."
ragbench_Qwen2.5-1.5B-Instruct,448,448,finqa,0.004281577654182911,17,1.0976797342300415,0.22128897905349731,"[-0.0016064576754134202, 0.8487383393221535, -0.0014352965261637378, -0.0009583852440354188]","[0.00043496602748906724, 0.1870388479752257, 0.00017295807007191316, 6.521857104711243e-05]",none,0,"In 2010, 153,644 shares vested."
ragbench_Qwen2.5-1.5B-Instruct,448,448,finqa,0.017119500786066055,17,0.8745051622390747,0.18586020171642303,"[0.05291682962888444, 0.912610959060069, -0.0007618661006477743, -0.0009055009592938243]","[0.011007619573961968, 0.18892354591983296, 6.476271163832921e-05, 0.00017197915519773233]",none,0,"In 2009, 420,050 shares vested."
ragbench_Qwen2.5-1.5B-Instruct,448,448,finqa,0.3342510759830475,26,0.04187880456447601,0.015622081235051155,"[-0.01391133749113858, 0.006064005087794682, -0.0038110471313862384, 0.014932215361638485]","[0.002167148970178582, 0.002454289083584189, 0.00027857322485129563, 0.0009748889362850394]",none,0,"Therefore, the total number of shares vested during the three-year period from 2009 to 2011 was:"
ragbench_Qwen2.5-1.5B-Instruct,448,448,finqa,0.06706678867340088,35,-0.012900512665510178,0.002819222630932927,"[0.0028662740260188, -0.026908806020842998, -0.011008146870361607, 0.003885262216499541]","[0.00011261141822680137, 0.0035522918122751434, 0.00012078277697063251, 7.23753710206308e-05]",none,0,"66,299 + 153,644 + 420,050 = 639,993 shares."
ragbench_Qwen2.5-1.5B-Instruct,449,449,pubmedqa,0.568928599357605,49,1.8880001306533813,0.2700851857662201,"[1.772469813594528, 0.007480467106781399, -0.015303247095451817, -0.027621596969872687]","[0.2277195531217015, 0.001697731156063028, 0.004667641450020469, 0.0028187733184413515]",none,0,"Based on the given context, the study aimed to investigate whether there are differences in learning outcomes after the application of self-determined (intrinsic motivation) or mandatory (extrinsic motivation) use of e-learning units in an undergraduate radiology internship."
ragbench_Qwen2.5-1.5B-Instruct,449,449,pubmedqa,1.292052984237671,27,1.1067761182785034,0.2186088263988495,"[0.2608859334744651, 1.071206700649984, 0.03117089712132939, 0.015407483450973005]","[0.09031718193781907, 0.16769559344508403, 0.005522069439225392, 0.0028760421613848544]",none,0,"The study includes 96 medical students divided into groups accessing the e-learning environment on a self-determined, mandatory, or control basis."
ragbench_Qwen2.5-1.5B-Instruct,449,449,pubmedqa,1.3046432733535767,24,0.11459942907094955,0.1190561056137085,"[-0.0842512125770251, 0.0634539510065224, -0.2797869061129556, 0.01274617831222713]","[0.033062375422256686, 0.013361552523747378, 0.08626634003093159, 0.012588165641507961]",none,0,Results of the study would be able to determine if self-determined learning is more effective in the context of radiology education.
ragbench_Qwen2.5-1.5B-Instruct,450,450,covidqa,2.032728433609009,15,1.5001330375671387,0.26220718026161194,"[-0.25908874712573987, -0.2895840475335717, 1.4280274401108424]","[0.036074749027223636, 0.020500141329830513, 0.19394585807652523]",none,0,The conclusion of the report is that strong conclusive statements are difficult to make.
