model,resp_id,orig_idx,domain,mean_surprisal,n_ans,gap,jsd_noctx,chunk_drops,chunk_jsds,label
ragbench_Qwen2.5-1.5B-Instruct,389,389,pubmedqa,0.8477194309234619,200,0.9103519916534424,0.17676708102226257,"[0.3192821442719929, 0.38426286821848976, 0.2651331637306441, 0.06322573742316223, -0.004075282063669192]","[0.044395111825746486, 0.057555433154891346, 0.07290618896945965, 0.009909663873374832, 0.002343709432382468]",1
ragbench_Qwen2.5-1.5B-Instruct,390,390,pubmedqa,0.4864315390586853,200,1.387590765953064,0.2064201682806015,"[0.38833533697785527, 0.3343462038474357, 0.4920825011500088, 0.34465873358049803, 0.0075290177868065555]","[0.058841827676901076, 0.04358107932327605, 0.06393562490774325, 0.05111597914086225, 0.005491385361833956]",1
ragbench_Qwen2.5-1.5B-Instruct,391,391,pubmedqa,0.7017033100128174,200,1.1692352294921875,0.21405430138111115,"[0.1563947715326168, 0.2050418675556756, 0.4970899277276487, 0.4291256091506304, 0.0169841604159609]","[0.03689073922684809, 0.03847745341614356, 0.09984057412892099, 0.0650178811922528, 0.004303122175264767]",1
ragbench_Qwen2.5-1.5B-Instruct,392,392,pubmedqa,0.8063612580299377,200,0.9258659482002258,0.16668927669525146,"[0.2094697773041389, 0.22046538231276827, 0.43089165465880797, 0.1865712593952685]","[0.030051353191885292, 0.03516089121870656, 0.08596395127059508, 0.03127532229498513]",1
ragbench_Qwen2.5-1.5B-Instruct,393,393,pubmedqa,1.0770436525344849,85,1.1524250507354736,0.15621867775917053,"[0.38764234182616586, 0.14213903573844994, 0.11336703013615025, 0.22279369188815026, 0.010582887214909801]","[0.06401288274727823, 0.0209625722388249, 0.017185983352486372, 0.022047951583922174, 0.00218730060128377]",1
ragbench_Qwen2.5-1.5B-Instruct,394,394,pubmedqa,0.9312471747398376,150,0.7676758766174316,0.11784739047288895,"[0.05862668199906087, 0.3471791871685127, 0.3513259044429924, 0.015197463170291787]","[0.009646720886913656, 0.047794564818856314, 0.05001024894031962, 0.004012822277076916]",1
ragbench_Qwen2.5-1.5B-Instruct,395,395,pubmedqa,0.7262535095214844,200,1.034135341644287,0.19813546538352966,"[-0.010739363644611899, 0.4758315543871393, -0.011534080830836046, 0.3278887223013504, 0.3143086457114549]","[0.009331528169591756, 0.07403252910814588, 0.00481069944864025, 0.057939818147035214, 0.05072796827786497]",1
ragbench_Qwen2.5-1.5B-Instruct,396,396,hotpotqa,0.8256758451461792,36,0.8570225834846497,0.11287079751491547,"[0.8145506222394437, 0.028934818704631955, 0.00014620357756535264, 0.02923410067907955, 0.041666163956203185]","[0.09472567165196072, 0.002499894261474209, 0.0023272463343270524, 0.005632303030555224, 0.003159227736715151]",1
ragbench_Qwen2.5-1.5B-Instruct,397,397,pubmedqa,0.7994741797447205,200,0.8587306141853333,0.15019330382347107,"[0.2764861543182019, 0.3081637341972805, 0.25369892856291015, -0.003702103259852265, -0.0045943557570831215]","[0.051953263021464836, 0.04502390501885046, 0.03752260255880259, 0.004793394358735128, 0.0050552475411920735]",1
ragbench_Qwen2.5-1.5B-Instruct,398,398,pubmedqa,0.5938617587089539,200,1.0862648487091064,0.15934447944164276,"[0.615407319233571, 0.001167124298209501, -0.003919412125118811, -0.01887593078822249, 0.15755060195627493]","[0.08180953185067477, 0.005303231381319709, 0.003759674121294729, 0.0029325924238348833, 0.0370860748938021]",1
ragbench_Qwen2.5-1.5B-Instruct,399,399,hotpotqa,2.2265195846557617,12,2.031733751296997,0.21521784365177155,"[0.10425270351697691, -0.04846012442916011, 1.859626336527678, -0.10004614818171831, -0.05983799638973627]","[0.03648269986903566, 0.0062249515858638915, 0.1633238822516129, 0.009486583503682292, 0.009499718020833825]",1
ragbench_Qwen2.5-1.5B-Instruct,400,400,pubmedqa,0.5834322571754456,60,1.4561835527420044,0.2358936369419098,"[0.11188524605386192, 1.1696833830866733, 0.05131544259747898, 0.025890934183613958, 0.028136756456600173]","[0.014256367290875005, 0.16688337507908577, 0.0029734059497836065, 0.001282397826008245, 0.0011879587163633686]",0
ragbench_Qwen2.5-1.5B-Instruct,401,401,pubmedqa,1.3182430267333984,70,0.7271707057952881,0.11072103679180145,"[-0.08342637616377553, -0.03083528379681541, 0.044703573311068924, 0.2727135969771033, 0.1274920665216736]","[0.014426978218781425, 0.0025497260048565197, 0.01043004541839418, 0.036863420500820865, 0.011786560669857695]",0
ragbench_Qwen2.5-1.5B-Instruct,402,402,hotpotqa,0.46632927656173706,29,0.32957449555397034,0.0679648220539093,"[0.051278531419217774, 0.027720920191533313, 0.031982933634888716, 0.03661984114351385, 0.14201970556703222]","[0.004258479304662997, 0.0028761293530506246, 0.002541084536440802, 0.0024378516723157283, 0.02809549437996997]",0
ragbench_Qwen2.5-1.5B-Instruct,403,403,hotpotqa,1.4050899744033813,29,0.8380423188209534,0.1446562260389328,"[0.06882824707331722, 0.04568940115163498, -0.0034024598011895032, -0.03523040811511425, 0.030994354255261865]","[0.0291037340899681, 0.008034247936448396, 0.0035099727705183515, 0.010820821209224191, 0.002187408138199536]",0
ragbench_Qwen2.5-1.5B-Instruct,404,404,finqa,0.3707926273345947,200,0.18089736998081207,0.03749759867787361,"[-0.0058791569075845014, 0.1517325830947152, -0.008616687931561274, -0.007178750396186615, -0.0028479250182977013]","[0.0006409375130974126, 0.03245394864437202, 0.0008969915825312569, 0.0007179358989758455, 0.000583637551281484]",0
ragbench_Qwen2.5-1.5B-Instruct,405,405,finqa,0.4971243143081665,157,0.08955787867307663,0.03492475301027298,"[0.003278301592869466, 0.011292222450569529, 0.0067010093242982054, 0.012890911394935993, 0.0867423554828692]","[0.0009214860729160833, 0.0005374041900777512, 0.0005857935588215489, 0.000687210177901599, 0.023788987482329705]",0
ragbench_Qwen2.5-1.5B-Instruct,406,406,finqa,0.5975852012634277,200,0.04558170214295387,0.01137198694050312,"[0.013853772625047896, 0.0021802028422871446, 0.0059473831450441135, 0.024262670633638662, 0.04661322677603494]","[0.0010039970032826773, 0.0009340721107034256, 0.0012583907892634728, 0.0041231705495683, 0.00844999777653058]",0
ragbench_Qwen2.5-1.5B-Instruct,407,407,finqa,0.6603204011917114,121,0.3302765488624573,0.09513154625892639,"[0.009648780185599651, -0.02821218081306533, 0.07366298228950377, -0.005657196247036402]","[0.0037517372944404458, 0.001940982365182614, 0.05827809755333432, 0.004413564008029786]",0
ragbench_Qwen2.5-1.5B-Instruct,408,408,finqa,0.6590838432312012,182,0.0886375904083252,0.04248642176389694,"[-0.005535140315739657, 0.002126159648863964, -0.005671632942541871, 0.025639712760144342, 0.00653395425387726]","[0.0005710619004508936, 0.0009363322898646122, 0.0006702419830491903, 0.03170371993484833, 0.0007149576648437907]",0
ragbench_Qwen2.5-1.5B-Instruct,409,409,pubmedqa,0.7089175581932068,69,1.3782669305801392,0.21245603263378143,"[0.7896442042924043, -0.019781482031696898, 0.022883673786163457, 0.01615476819057037, -0.03929270559162261]","[0.09715216075124299, 0.003968303722091731, 0.007212140225652651, 0.0030997406192506023, 0.00224065521753588]",0
ragbench_Qwen2.5-1.5B-Instruct,410,410,pubmedqa,0.6672730445861816,200,0.8343525528907776,0.14317463338375092,"[0.5150641708343574, 0.4057599790794802, 0.010672211807607255, -0.00137239158118291]","[0.08505206032723521, 0.06649562908935618, 0.003827591945534259, 0.0014600383193781497]",0
ragbench_Qwen2.5-1.5B-Instruct,411,411,finqa,0.44688156247138977,159,0.16110017895698547,0.03624778985977173,"[0.006342311462858504, 0.00026178918418530504, -0.0073043313247735395, 0.14165621640079523, 0.0038151528304285805]","[0.0008061156183121757, 0.00019629711453403501, 0.0005116222352103179, 0.03381836038562816, 0.00044669307425461446]",0
ragbench_Qwen2.5-1.5B-Instruct,412,412,finqa,0.5767425298690796,148,0.2214365005493164,0.059164486825466156,"[-0.007075162897134487, -0.002149533204277762, 0.0016969528069058944, 0.10189821082277635, -0.008880815308324096]","[0.002260827300530395, 0.0010044219776047675, 0.0023610832867242294, 0.038457727690127654, 0.0017233528924955708]",0
ragbench_Qwen2.5-1.5B-Instruct,413,413,finqa,0.6850418448448181,102,0.4985589385032654,0.11342258751392365,"[-0.010161511292965003, 0.016010208428858332, 0.39997371193852566, 0.04049733017649594]","[0.003281333811424879, 0.0028318737102133564, 0.08672195027014484, 0.003159806732578077]",0
ragbench_Qwen2.5-1.5B-Instruct,414,414,finqa,0.5353274345397949,83,0.33033543825149536,0.10149234533309937,"[-0.007588426064462126, 0.013908386474857098, 0.01165778860447983, 0.006133996314967743, 0.26004949743236716]","[0.0022120685809996596, 0.000617314911062671, 0.0010090435080154904, 0.00032451586315522513, 0.08041115098451455]",0
ragbench_Qwen2.5-1.5B-Instruct,415,415,pubmedqa,1.1266913414001465,200,0.9452090263366699,0.16486744582653046,"[0.11284957682820732, 0.07257977420215866, -0.020931154645818423, 0.2898835312233814, 0.3516067169492635]","[0.028719584250872572, 0.014883336386575933, 0.008498351315206775, 0.037508682164331904, 0.0784529095651277]",0
ragbench_Qwen2.5-1.5B-Instruct,416,416,finqa,0.5218930840492249,200,0.37263843417167664,0.08732227236032486,"[0.008944356742933906, -0.0024841591200481616, 0.015522543964402757, 0.2693008543617617, 0.014284286900395954]","[0.0015812091688986384, 0.000938962339370768, 0.0030553221915201687, 0.06528005425139086, 0.0028657422225927044]",0
ragbench_Qwen2.5-1.5B-Instruct,417,417,finqa,1.1895896196365356,33,0.08072854578495026,0.02540409564971924,"[0.04484946172514163, 0.010345835061798425, -0.052199021222225965, 0.02643009041599781, 0.015818507129338424]","[0.0025988940114054708, 0.0008754056323503144, 0.023537714919774026, 0.0008584025667088016, 0.0011000928856805276]",0
ragbench_Qwen2.5-1.5B-Instruct,418,418,finqa,0.749485969543457,26,0.07305919378995895,0.04948361963033676,"[0.0408575377228212, -0.020720358515273592, -0.026478597855692405, 0.04222432162854462, 0.013077578697867956]","[0.006258334260844724, 0.008577825847527702, 0.027081156643598312, 0.003685178279379915, 0.0007895535908259122]",0
ragbench_Qwen2.5-1.5B-Instruct,419,419,pubmedqa,0.8123411536216736,200,1.1482326984405518,0.16566412150859833,"[0.27194336678568176, 0.26551941724776157, 0.007524005995495599, 0.6398581063331575, 0.00925640994923242]","[0.04887085750843059, 0.04858907639825286, 0.005118728533007477, 0.06512236178534878, 0.008400536807387499]",0
ragbench_Qwen2.5-1.5B-Instruct,420,420,techqa,1.078969120979309,194,0.011072501540184021,0.013223210349678993,"[-0.0007367498031637353, 0.006284536135691391, -0.0033900083236431716]","[0.0014338361516625885, 0.0005150372676929382, 0.00511874141831045]",0
ragbench_Qwen2.5-1.5B-Instruct,421,421,pubmedqa,0.7668234705924988,123,0.8671667575836182,0.12546342611312866,"[0.7970702439956379, 0.0006447167993373136, -0.007047584937036083, 0.015988480490795695]","[0.10669352066458064, 0.005231431854616225, 0.004249721452326086, 0.00466005265172898]",0
ragbench_Qwen2.5-1.5B-Instruct,422,422,pubmedqa,0.7079727649688721,200,0.9134161472320557,0.16502787172794342,"[0.4402863429423974, 0.20333806431665777, 0.18912635558282745, 0.20139628825188707]","[0.08509388913867155, 0.033406584801087574, 0.03357030554077042, 0.026686234519411975]",0
ragbench_Qwen2.5-1.5B-Instruct,423,423,finqa,0.6583802103996277,149,0.2245732545852661,0.06527870893478394,"[0.11118354523763409, 0.12887695208400643, -0.007345466916238505, 0.0045512629930700745, -0.0043830376692811715]","[0.015175480845022132, 0.046747857286651456, 0.0008699617987186889, 0.0011468193478932083, 0.0007953094044514285]",0
ragbench_Qwen2.5-1.5B-Instruct,424,424,hotpotqa,1.6807559728622437,25,1.670821189880371,0.18245212733745575,"[0.069660206882254, 0.3991806242027087, 0.19929584155470365, 1.7204766183556057, 0.08913039983075578]","[0.016781010218614938, 0.03469973745841344, 0.016870503971404105, 0.13424762046059185, 0.006757625915467997]",0
ragbench_Qwen2.5-1.5B-Instruct,425,425,finqa,0.6258113384246826,152,0.24590742588043213,0.0600837841629982,"[0.014298550665280255, 0.019637804115342754, 0.20274721815714034, 0.0002446771317002123, 0.005581247288307024]","[0.0013985786808890423, 0.0018988786996470932, 0.05199894825745345, 0.0008256678087546282, 0.0005901953475309085]",0
ragbench_Qwen2.5-1.5B-Instruct,426,426,pubmedqa,0.7420343160629272,200,0.8383908271789551,0.15105938911437988,"[0.1880664621666187, 0.02122795427891898, 0.30871724813793944, 0.13590969555786045]","[0.03463728577691956, 0.006077646845835707, 0.04217373874293836, 0.0327849257393045]",0
ragbench_Qwen2.5-1.5B-Instruct,427,427,finqa,0.4613630771636963,169,0.40173569321632385,0.0758400484919548,"[0.049153329939801454, 4.210299610177254e-05, 0.3026711162352222, -0.007367138835342674, -0.00379445712365775]","[0.005754137572092766, 0.0009865792275440886, 0.06284148097215009, 0.0010611754093449474, 0.001202031949366235]",0
ragbench_Qwen2.5-1.5B-Instruct,428,428,finqa,0.8453376293182373,61,0.5822373032569885,0.07949892431497574,"[0.6285632011009123, 0.00967884357538185, -0.03828469301793046, -0.028884543816647998, 0.010858928429667283]","[0.071468443057599, 0.001604668798894856, 0.0033867531340856807, 0.0029157936293623126, 0.0017608154646435107]",0
ragbench_Qwen2.5-1.5B-Instruct,429,429,finqa,1.195541501045227,20,0.6986079216003418,0.22158126533031464,"[0.03205101015410037, -0.019014899960711772, 0.4352405790705234, 0.039735893597753605]","[0.0019348182816202098, 0.0021809660851772605, 0.11530742517352337, 0.0019742628421511197]",0
ragbench_Qwen2.5-1.5B-Instruct,430,430,pubmedqa,1.0309250354766846,200,0.3037194311618805,0.07774977385997772,"[0.12321252571987426, 0.263856540932303, 0.01120229553912278, 0.01813443784793261, 0.018372693972062246]","[0.017987335083831723, 0.053503497339907724, 0.006857899179720928, 0.003865196828299542, 0.00840179259151709]",0
ragbench_Qwen2.5-1.5B-Instruct,431,431,pubmedqa,1.0487550497055054,112,1.12881600856781,0.16171815991401672,"[0.4831327914465159, 0.29876595369520537, 0.29218330700765754, -0.016060365626101105]","[0.06443898249110232, 0.06132589290937166, 0.04274923305197539, 0.004146580118132943]",0
ragbench_Qwen2.5-1.5B-Instruct,432,432,finqa,0.6048718690872192,155,0.22189433872699738,0.0664713904261589,"[-0.014031362630497634, 0.1375723113333181, 0.003247439877505683, -0.014651530801787034, -0.0126278074401134]","[0.0015509388722808955, 0.045675889334344785, 0.0017129795272115788, 0.0018050965422530443, 0.0005691725123329566]",0
ragbench_Qwen2.5-1.5B-Instruct,433,433,techqa,1.30564546585083,200,0.002196354791522026,0.016425911337137222,"[0.00012848080739786383, -0.0012256905343565449, 0.0005452336412054137, 0.009248066153004402, -0.002413108478504]","[0.002952310787100032, 0.0003411464701758859, 0.000289306811687311, 0.00108653608757578, 0.004315416702374932]",0
ragbench_Qwen2.5-1.5B-Instruct,434,434,finqa,0.6287681460380554,200,0.32629650831222534,0.09049547463655472,"[0.010256006623296798, 0.0015941304625243901, 0.006329534475853506, 0.2767528813452668, 0.030342479782210604]","[0.002024829564660848, 0.0010822729677813215, 0.003925494464808139, 0.06487277489458236, 0.00414849679965684]",0
ragbench_Qwen2.5-1.5B-Instruct,435,435,pubmedqa,1.527500867843628,188,0.5710594654083252,0.11458660662174225,"[0.22912828394514012, 0.1452341835216391, -0.003474068762907917, 0.039600371684695775, 0.09871383080880673]","[0.0427886056329837, 0.01958598409399859, 0.009033354554034343, 0.008231693721765933, 0.02120184169723174]",0
ragbench_Qwen2.5-1.5B-Instruct,436,436,hotpotqa,1.1916186809539795,17,0.5254296660423279,0.1203150749206543,"[0.10163980746052831, 0.38118559081853803, 0.05953851721663822, 0.06463823091540047, 0.03830452925681397]","[0.03650327490450924, 0.10407111178414104, 0.0015109246540920569, 0.0026321772735266626, 0.0013966007534127597]",0
ragbench_Qwen2.5-1.5B-Instruct,437,437,hotpotqa,0.4329449236392975,83,2.069364309310913,0.2982434332370758,"[0.025704740931940754, 0.005289964898846606, 0.4571558158800733, 1.5821167426102294]","[0.009926131404945521, 0.002430146452942509, 0.04840292208318636, 0.22131302548874615]",0
ragbench_Qwen2.5-1.5B-Instruct,438,438,pubmedqa,0.6806771755218506,123,1.032673954963684,0.18155072629451752,"[0.5814912966612477, 0.5557838409886456, -0.00099606373082106, -0.01957971486762552]","[0.11137090093337118, 0.07711558319678105, 0.004549796168561157, 0.004547071926783679]",0
ragbench_Qwen2.5-1.5B-Instruct,439,439,pubmedqa,0.46636471152305603,200,1.3006832599639893,0.21727336943149567,"[0.5631315802815001, 0.35629545842670324, 0.2873558199315843, 0.12065964122918896, -0.034723453976445204]","[0.08868505180115818, 0.06307762972590511, 0.06019968338049047, 0.021017507794952043, 0.00181174272576194]",0
ragbench_Qwen2.5-1.5B-Instruct,440,440,finqa,0.6422490477561951,148,0.5015643835067749,0.11083982139825821,"[0.514292167130001, 0.009599435984424615, -0.0018921633331218971, -0.009632314681926506, -0.003027890604858545]","[0.09986454306638771, 0.0017757153028919613, 0.001068208767191519, 0.001138328270446657, 0.0019082180250635675]",0
ragbench_Qwen2.5-1.5B-Instruct,441,441,finqa,0.8683196306228638,55,0.30941322445869446,0.09206913411617279,"[0.25318439448535424, 0.04086762526765762, 0.007265440309360697, 0.012050933607249383, 0.030320224293047267]","[0.06841417146254324, 0.0020396179154896677, 0.002821780792434807, 0.003262870860506113, 0.0026672776581108336]",0
ragbench_Qwen2.5-1.5B-Instruct,442,442,finqa,1.2239651679992676,100,0.40230828523635864,0.0740518793463707,"[0.07092106345747652, 0.059707681471390966, -0.06144970109238329, 0.0012895971014495445, -0.01417885611514521]","[0.011903826971862586, 0.010869845454613909, 0.0028320327806174816, 0.023338753597248286, 0.0009533988920792069]",0
ragbench_Qwen2.5-1.5B-Instruct,443,443,pubmedqa,1.0272825956344604,200,0.5903087854385376,0.12163229286670685,"[0.34482494048073475, 0.21139464443353972, 0.027769998693142953, 0.009799801015533375]","[0.05678336598438946, 0.042084710107300506, 0.009993198919419086, 0.004133739512027574]",0
ragbench_Qwen2.5-1.5B-Instruct,444,444,finqa,0.5215575695037842,200,0.5206779837608337,0.11343572288751602,"[-0.007604437368545405, -0.017921070850070463, -0.015157264301401484, -0.03083679799774245, 0.47428008813737504]","[0.0017848912367411174, 0.0009556394286238756, 0.0013387977084932956, 0.004669929994536304, 0.10077010703660833]",0
ragbench_Qwen2.5-1.5B-Instruct,445,445,finqa,0.8829438090324402,57,0.4864588677883148,0.1226867213845253,"[-0.07348763290693776, 0.42037906899873123, -0.020106027257370124, -0.0017993632945785577, -0.017304019784588537]","[0.03457278187506107, 0.0843807422437302, 0.00409823856439685, 0.0035476631956619918, 0.002674764468666225]",0
ragbench_Qwen2.5-1.5B-Instruct,446,446,finqa,0.5562859773635864,152,0.266531378030777,0.05447465553879738,"[0.20421864600579234, -0.0027214221688557187, -0.002992277800506085, -0.009473192078912151, -0.0003612881802776033]","[0.046471923341194474, 0.0009976760782163894, 0.0008974262821353525, 0.0008484465269445258, 0.0011076433401180715]",0
ragbench_Qwen2.5-1.5B-Instruct,447,447,covidqa,0.988649845123291,62,1.7739773988723755,0.2555508017539978,"[0.1451840176108333, -0.010333083873147629, 0.5975728446354027, 0.07443418677119905]","[0.06668329619044731, 0.01724637830660111, 0.04784912674566503, 0.007644144505818421]",0
ragbench_Qwen2.5-1.5B-Instruct,448,448,finqa,0.42116883397102356,122,0.4625263214111328,0.1028142049908638,"[0.007820446321356492, 0.3527934629356557, -0.0007571420760019672, 0.008150394504697987]","[0.003199976199965704, 0.08809871055519555, 0.0004969360425433456, 0.0008317865547963556]",0
ragbench_Qwen2.5-1.5B-Instruct,449,449,pubmedqa,0.9656079411506653,102,1.2259511947631836,0.21779362857341766,"[0.9094862070958376, 0.3015174178811268, -0.031649114577888604, -0.0005724727224863576]","[0.14261010170763505, 0.04949877176212202, 0.024706908319663122, 0.005396769804948836]",0
ragbench_Qwen2.5-1.5B-Instruct,450,450,covidqa,2.032728433609009,15,1.5001330375671387,0.26220718026161194,"[-0.25908874712573987, -0.2895840475335717, 1.4280274401108424]","[0.036074749027223636, 0.020500141329830513, 0.19394585807652523]",0
ragbench_Qwen2.5-1.5B-Instruct,451,451,pubmedqa,0.7410709857940674,200,0.8203136920928955,0.1574142575263977,"[0.015228077599485914, 0.2719146970720101, 0.5116144873658829]","[0.006748035589843759, 0.04778564206899972, 0.09036025467148484]",0
ragbench_Qwen2.5-1.5B-Instruct,453,453,finqa,0.6360786557197571,107,0.18887464702129364,0.060284197330474854,"[-0.012154082927587705, -0.010870429554749374, 0.0662757884722587, 0.10889003770720354, 0.016867604111603127]","[0.0018559296708876602, 0.0015302231128469102, 0.015118425598617063, 0.03393721454538097, 0.0012306462182052294]",0
ragbench_Qwen2.5-1.5B-Instruct,454,454,pubmedqa,1.0529367923736572,115,0.5318228602409363,0.10696552693843842,"[0.028910624823593817, -0.012462681719066298, 0.14664023384032232, 0.018644261393542957, 0.2446579639493156]","[0.02009503035958429, 0.00746452418433943, 0.03465082132431529, 0.007603392167019051, 0.040883795510918024]",0
ragbench_Qwen2.5-1.5B-Instruct,455,455,finqa,0.5918096899986267,86,0.8896157145500183,0.20826417207717896,"[0.5394802206338618, 0.012767201534484757, 0.055618989669023164, 0.02253787953467572]","[0.1435517366272073, 0.001771348642610712, 0.0032554486665797777, 0.0017104212939662424]",0
ragbench_Qwen2.5-1.5B-Instruct,456,456,finqa,1.218519926071167,46,0.3358004689216614,0.08730708062648773,"[0.2056599810010717, -0.01605042623158743, -0.03889751838181363, -0.03019476134008785, -0.02526406549229606]","[0.06982192146361522, 0.004901656595816052, 0.0036677012694398222, 0.004855903917312726, 0.0024277353985726418]",0
ragbench_Qwen2.5-1.5B-Instruct,457,457,finqa,0.6431131958961487,176,0.3832719027996063,0.09021206200122833,"[0.0014378333572567085, -0.006851635360941476, 0.023875047950740094, 0.20335122477918202, -0.0036773854697881607]","[0.001195883235311047, 0.001018023143039428, 0.009066089239522639, 0.05284034078412183, 0.0013951049225572635]",0
ragbench_Qwen2.5-1.5B-Instruct,458,458,pubmedqa,0.40443068742752075,200,1.4526878595352173,0.21681299805641174,"[0.5904326363672806, -0.008875639912450878, 0.8880184443204354, -0.0005293447776614357]","[0.08435029827727092, 0.008524545220537617, 0.13330447609378357, 0.003280179271874246]",0
ragbench_Qwen2.5-1.5B-Instruct,459,459,hotpotqa,1.0339667797088623,22,0.20471177995204926,0.030586548149585724,"[0.04613274600970643, 0.009911407179474323, 0.045350704709893434, -0.003899920875979164, 0.04086943374832944]","[0.005915221458487643, 0.007104573351253665, 0.010039832316630798, 0.015407585121010925, 0.0026361298284365894]",0
ragbench_Qwen2.5-1.5B-Instruct,460,460,pubmedqa,0.8444483876228333,200,0.5978434085845947,0.12530651688575745,"[0.3635124602097062, 0.1814765075732987, -0.023556132079953614, -0.006069372437046923, -0.034849069035602726]","[0.07828014280041913, 0.03455139391409464, 0.007720210130436413, 0.002955567191121062, 0.0029701408872415415]",0
ragbench_Qwen2.5-1.5B-Instruct,461,461,pubmedqa,0.47990304231643677,110,1.6595733165740967,0.2414834052324295,"[0.015096480426041125, 1.3205334725820153, 0.4468126646444034, 0.008230041670479048, 0.004149634107102429]","[0.004835968464136962, 0.172148803585498, 0.0627991511668792, 0.0017396379756392704, 0.0021471618280311977]",0
ragbench_Qwen2.5-1.5B-Instruct,462,462,pubmedqa,0.9281114339828491,200,0.7993431687355042,0.13079994916915894,"[0.42509786286160534, 0.17868247036310095, 0.17711291752886382, 0.007715841620004085, -0.002260940578305508]","[0.07229888855125693, 0.034085711386054526, 0.028058175076219882, 0.0031003557638231882, 0.003228470124215335]",0
ragbench_Qwen2.5-1.5B-Instruct,463,463,hotpotqa,0.8225493431091309,23,0.620695948600769,0.152423694729805,"[0.06292915802655245, 0.007444240792171078, 0.7513844061803588, 0.03685781464177442, 0.0009156282426176957]","[0.005760669469235263, 0.004209087939458463, 0.14910345916152198, 0.0028717221530512134, 0.0016359601810731676]",0
ragbench_Qwen2.5-1.5B-Instruct,464,464,finqa,0.4832471013069153,200,0.11793546378612518,0.039893798530101776,"[0.06793721322495458, 0.0005411381464227816, 0.0001296309067333823, -0.006179777019840457, 0.0004648204289401292]","[0.03895428228580727, 0.0003734529114937857, 0.000681889289353208, 0.0006067859612598881, 0.0004825109385105009]",0
ragbench_Qwen2.5-1.5B-Instruct,465,465,finqa,0.4831414818763733,200,0.19145895540714264,0.04745040088891983,"[0.0001010347088697472, -0.0035722664404192984, 0.1211911498250167, -0.006024299707080445, -0.0070378784836065125]","[0.0027068244757840177, 0.0012216341480843695, 0.036094110617112936, 0.0013664187280301122, 0.0006355294342353801]",0
ragbench_Qwen2.5-1.5B-Instruct,466,466,finqa,0.6118378043174744,65,0.42947104573249817,0.08050936460494995,"[0.40153647769229794, 0.009351257383482685, 0.015965372431674042, 0.00837545439907829, 0.020043155034685557]","[0.0809410951670021, 0.0008529356525676016, 0.0010173365475480978, 0.001394491147774838, 0.0024834172580713043]",0
ragbench_Qwen2.5-1.5B-Instruct,467,467,hotpotqa,0.2547908127307892,34,0.5027920007705688,0.10215865075588226,"[0.010749901334828097, 0.5397122885410414, 0.0448824789670171, 0.044679859344208074, 0.03927076191575907]","[0.013757077419116366, 0.07419637877019876, 0.004471660447343595, 0.00587843123753833, 0.004889657090726457]",0
ragbench_Qwen2.5-1.5B-Instruct,468,468,hotpotqa,1.3065539598464966,27,1.0286262035369873,0.20345249772071838,"[0.024021484120533353, 0.03483357895843424, 0.4404127160566902, 0.10189832034369896]","[0.00395673419766522, 0.003915782030617265, 0.1171076711111204, 0.01576393342241789]",0
ragbench_Qwen2.5-1.5B-Instruct,469,469,finqa,0.7286834120750427,36,0.7233003377914429,0.14030838012695312,"[0.18679382145880177, 0.5644441462352714, 0.017233858155931456, 0.017500449179654726, 0.011384106301092187]","[0.035522291551098796, 0.12671895191371935, 0.006615915155855924, 0.005677567704802457, 0.004970824247589039]",0
ragbench_Qwen2.5-1.5B-Instruct,470,470,finqa,0.6175544261932373,104,0.23039957880973816,0.05749573931097984,"[-0.008796235370762307, -0.0030749804371995337, -0.0015655113177873458, 0.1966927582124815]","[0.004335289871603502, 0.002361624776748309, 0.0014209210294572254, 0.05210140304003566]",0
ragbench_Qwen2.5-1.5B-Instruct,471,471,pubmedqa,0.9905731081962585,81,1.2376574277877808,0.15379831194877625,"[0.2466698109073273, 0.8907151388518769, 0.055797834653422335, 0.0027991790390090353, 0.020283270119009867]","[0.039297008588306426, 0.10554918902750275, 0.006973146305445553, 0.0027338756331624203, 0.0021526887392826983]",0
ragbench_Qwen2.5-1.5B-Instruct,472,472,finqa,0.6021450757980347,176,0.2776928246021271,0.04614792764186859,"[0.1941877747057209, -0.01375782809381576, -0.018629156336057984, -0.010810878589877343, -0.008177422981371503]","[0.04059730933123908, 0.00042670975488140977, 0.0007389553194391981, 0.0004704319739919007, 0.00028371480147578024]",0
ragbench_Qwen2.5-1.5B-Instruct,473,473,finqa,0.8694698214530945,160,0.5853938460350037,0.1298956722021103,"[0.010443272598172371, -0.013919554188146322, 0.019372461636430673, 0.4920999751200725, -0.00436358861932149]","[0.0016029848152129488, 0.004006763285794435, 0.003493566545533433, 0.10942697967605, 0.0007297173642058397]",0
ragbench_Qwen2.5-1.5B-Instruct,474,474,pubmedqa,0.6729506254196167,65,0.792959451675415,0.12206068634986877,"[0.794217005768337, -0.012119243507987239, 0.02075914984392022, -0.015096505013639216, -0.005531590635300395]","[0.09846714070337677, 0.008818070558265844, 0.003662470737820091, 0.0028061327943830223, 0.0030830039995320335]",0
ragbench_Qwen2.5-1.5B-Instruct,475,475,pubmedqa,0.6634376645088196,200,1.710078477859497,0.24881723523139954,"[0.6269243560607992, 0.7172229221669159, -0.015425995442133172, 0.002143954537291393]","[0.0798201756127908, 0.11284791685822768, 0.004552892854286786, 0.007361573728356632]",0
