model,resp_id,orig_idx,mean_surprisal,n_ans,gap,jsd_noctx,chunk_drops,chunk_jsds,label,doc_id,summ_model
tofueval_Qwen2.5-1.5B-Instruct,465,465,1.1365375518798828,61,1.6578621864318848,0.2514492869377136,"[0.7966185542778684, 0.2158422114001742, 0.007185271752517065, 0.30857203029577773, -0.033759221500822306]","[0.09358460886486586, 0.045422054517466975, 0.01841506756544383, 0.04191696769134128, 0.005557881441754235]",0,LongBeachCC_08132019_19-0733,model_C
tofueval_Qwen2.5-1.5B-Instruct,466,466,1.5953360795974731,73,1.5401816368103027,0.24440982937812805,"[0.5732355776408316, 0.14557210652106134, 0.021096190902737785, 0.34230830847351074, -0.024578796696254332]","[0.05845275606293009, 0.05181732365385932, 0.02452826510541158, 0.04485144373104379, 0.007297299261938484]",0,LongBeachCC_08132019_19-0733,model_D
tofueval_Qwen2.5-1.5B-Instruct,467,467,1.6055694818496704,48,1.4498852491378784,0.21388815343379974,"[0.034455251491673757, 0.2883065196579082, -0.032452963952020276, 0.261046151205619, -0.04047114389353131]","[0.026689281382857644, 0.031566430911643316, 0.023941013556270246, 0.0467718596675315, 0.008443205478059213]",0,LongBeachCC_08132019_19-0733,model_E
tofueval_Qwen2.5-1.5B-Instruct,468,468,2.8382866382598877,50,0.9722845554351807,0.21341846883296967,"[-0.03779037812142633, 0.4131395731610246, 0.07699085484287935, 0.12239983215666143, -0.07518746347341221]","[0.05171755056537222, 0.05966838850916247, 0.017766744113264395, 0.025302657658542102, 0.004489691679418683]",0,LongBeachCC_08132019_19-0733,Model-Extra
tofueval_Qwen2.5-1.5B-Instruct,469,469,1.6400463581085205,64,1.580981969833374,0.2410992980003357,"[0.636217934993013, 0.12143200908920448, -0.01426876174014069, 0.341898004767927, -0.047826117909608]","[0.0911875068517154, 0.07989968613432463, 0.011320717662119062, 0.049529829247554114, 0.0037502221328429286]",0,LongBeachCC_08132019_19-0733,model_A
tofueval_Qwen2.5-1.5B-Instruct,470,470,0.8424656391143799,45,2.8340394496917725,0.356062114238739,"[2.394172802531264, -0.0049928030060578344, 0.039377682829055835, -0.0012218973408582518, 0.16663978570690638]","[0.3058002359175589, 0.0015695697058845325, 0.0010207057035687386, 0.0009124158593800125, 0.02223625196930546]",0,LongBeachCC_08132019_19-0733,model_B
tofueval_Qwen2.5-1.5B-Instruct,471,471,2.3387343883514404,25,1.0875483751296997,0.19107048213481903,"[0.8031457952564233, -0.004019768762627791, 0.008103652565223456, 0.03164695505391137, -0.08359077737994085]","[0.11040728887754085, 0.018981444380061704, 0.0035739695820696227, 0.003460292842698323, 0.005765125244164722]",0,LongBeachCC_08132019_19-0733,model_C
tofueval_Qwen2.5-1.5B-Instruct,472,472,1.616600513458252,57,1.003576397895813,0.19818100333213806,"[0.6174253540783977, 0.04853676433882165, -0.013225534527647827, -0.003778053303999753, -0.03801249669426429]","[0.09821965970004704, 0.029840264024458742, 0.014731473495472326, 0.018669839426202497, 0.0048935072752451444]",0,LongBeachCC_08132019_19-0733,model_D
tofueval_Qwen2.5-1.5B-Instruct,473,473,1.5962448120117188,46,1.1626375913619995,0.17351704835891724,"[-0.0763830322696816, -0.0213502389540973, 0.20172067925246348, 0.03827391486099615, 0.0135612089295888]","[0.060857202761357226, 0.03751433338951084, 0.008358061074880612, 0.012470451551935591, 0.0052044621548784885]",0,LongBeachCC_08132019_19-0733,model_E
tofueval_Qwen2.5-1.5B-Instruct,474,474,2.631601095199585,52,0.9559780359268188,0.21493496000766754,"[0.10014970404318564, -0.015225242846580701, 0.13816676245820558, 0.035957938796828924, 0.04467923446747171]","[0.0454697493210421, 0.010270303226718625, 0.060977493328922404, 0.035413241330045454, 0.010331603388152644]",0,LongBeachCC_08152017_17-0671,Model-Extra
tofueval_Qwen2.5-1.5B-Instruct,475,475,0.9717848300933838,108,2.4949185848236084,0.3077639937400818,"[0.12393855808346012, 1.2328595279332655, 0.19696444763485488, -0.017048614317462598, -0.023571142949313745]","[0.027507453786941798, 0.14820988084587766, 0.01724304176787394, 0.003388768944938542, 0.01033684670263963]",1,LongBeachCC_08152017_17-0671,model_A
tofueval_Qwen2.5-1.5B-Instruct,476,476,1.5452930927276611,66,2.0997939109802246,0.29238441586494446,"[0.14622212720158848, 1.0694129076105265, -0.029485459702417564, -0.02154574835097292, 0.06289340784210115]","[0.045750969341851674, 0.12058603660333381, 0.00633303373748211, 0.004186667965098657, 0.024605163155300577]",0,LongBeachCC_08152017_17-0671,model_B
tofueval_Qwen2.5-1.5B-Instruct,477,477,1.4488708972930908,52,1.540298342704773,0.24074679613113403,"[0.0026245689589009438, 0.7883783484284183, -0.03039611333864601, 0.034026606127956535, 0.012075348032305136]","[0.025429476242106393, 0.06611552225058048, 0.0038124790066124893, 0.0014541177042280888, 0.006984954779420823]",0,LongBeachCC_08152017_17-0671,model_C
tofueval_Qwen2.5-1.5B-Instruct,478,478,1.6418064832687378,57,0.8573043346405029,0.1661209911108017,"[-0.014774926484478144, 0.08904794007983446, 0.06343791726368708, 0.024027120953471575, 0.06717296983609694]","[0.03690488699931761, 0.015014162595529493, 0.02165648757955614, 0.00727219576915828, 0.00892251868388521]",0,LongBeachCC_08152017_17-0671,model_D
tofueval_Qwen2.5-1.5B-Instruct,479,479,1.5356487035751343,62,1.2452940940856934,0.22922472655773163,"[0.07807070131142639, 0.0749411842541283, 0.21292632697549702, 0.4004208159474714, 0.11417698613284653]","[0.036191825793271314, 0.02882381920921357, 0.036123571412047334, 0.06085810749499662, 0.01739359460650429]",0,LongBeachCC_08152017_17-0671,model_E
tofueval_Qwen2.5-1.5B-Instruct,480,480,2.736280679702759,53,1.5504186153411865,0.2789103388786316,"[0.14604187349492212, 0.2175136940943546, 0.35343673798047776, -0.05740602710929519, -0.0018602193249191842]","[0.04431788976492451, 0.04291301469810228, 0.06001582006298821, 0.010261541140275252, 0.008864552317696048]",1,LongBeachCC_08152017_17-0671,Model-Extra
tofueval_Qwen2.5-1.5B-Instruct,481,481,1.1088306903839111,77,1.1806385517120361,0.19878578186035156,"[0.07834129364053226, 0.16970803340854065, 0.005489439455739958, 0.0310176779995971, 0.00796673267243684]","[0.03440158859488641, 0.019008289748566172, 0.00470029893101538, 0.0032398949960373976, 0.0021408345738134446]",1,LongBeachCC_08152017_17-0671,model_A
tofueval_Qwen2.5-1.5B-Instruct,482,482,2.103654146194458,67,0.667654275894165,0.14365814626216888,"[0.12831150136241662, -0.004418017632503248, 0.18755690563047034, 0.06176142105722471, 0.015224258788483854]","[0.04998843027671221, 0.01802070551906948, 0.015663236644245647, 0.008255468676068956, 0.009209992796089484]",1,LongBeachCC_08152017_17-0671,model_B
tofueval_Qwen2.5-1.5B-Instruct,483,483,1.3309520483016968,94,0.9241085648536682,0.21482449769973755,"[0.0012764316113008773, -0.03289804427562161, 0.12424335568081983, 0.398029512195269, 0.07895497639729582]","[0.029565345178605276, 0.013609834203824398, 0.03163168818546521, 0.07247612595016459, 0.012123603843333707]",0,LongBeachCC_08152017_17-0671,model_C
tofueval_Qwen2.5-1.5B-Instruct,484,484,1.4574476480484009,73,2.105475902557373,0.2908760607242584,"[0.05626185859523814, 0.7927517209091217, 0.039806389401883906, 0.01284998140413149, 0.03251464488155213]","[0.04096575782711488, 0.08422741766714839, 0.01859405552916585, 0.007992057029210404, 0.010955557483665161]",0,LongBeachCC_08152017_17-0671,model_D
tofueval_Qwen2.5-1.5B-Instruct,485,485,1.4889919757843018,74,1.0487573146820068,0.21102280914783478,"[0.04651218097815617, -0.008377312479029644, 0.2699564122436484, 0.252745945498979, 0.028264921679121126]","[0.023615989889819004, 0.019227888134630684, 0.05010105410239125, 0.0480160662559449, 0.013322559811559963]",0,LongBeachCC_08152017_17-0671,model_E
tofueval_Qwen2.5-1.5B-Instruct,486,486,2.2545626163482666,51,1.5862008333206177,0.27026399970054626,"[0.03342498379403397, 0.3416211410036411, 0.08811279696023763, 0.46647125027141323, -0.006270592988513789]","[0.03912745748172764, 0.08598819232786042, 0.03797565855327276, 0.04448006083903772, 0.008752541619733344]",1,LongBeachCC_08152017_17-0671,Model-Extra
tofueval_Qwen2.5-1.5B-Instruct,487,487,0.8393545150756836,45,3.9187090396881104,0.4645172953605652,"[2.0089264213754277, 0.0010319056413007073, 0.0014650993272274113, -0.006977633001871355, 0.008915971213395501]","[0.2626178326887182, 0.013478216474797793, 0.002387285545824448, 0.0011434601667234447, 0.006806345511409341]",0,LongBeachCC_08152017_17-0671,model_A
tofueval_Qwen2.5-1.5B-Instruct,488,488,2.521111488342285,43,1.1411436796188354,0.24196860194206238,"[0.47971868766373604, 0.09069604889670467, -0.06588559426952913, -0.021631756647387423, -0.026956088161103592]","[0.09707715664902998, 0.04438491994491888, 0.00501918406393667, 0.008126265165854256, 0.015245386318726723]",1,LongBeachCC_08152017_17-0671,model_B
tofueval_Qwen2.5-1.5B-Instruct,489,489,1.003920555114746,49,3.6874258518218994,0.476309597492218,"[1.8552681098559074, -0.06585442812487302, 0.010401977183299058, 0.018517984317144028, -0.005638662212063815]","[0.29462742653131313, 0.019434780050650427, 0.001651485320164692, 0.0013876956342607385, 0.00770312285156214]",0,LongBeachCC_08152017_17-0671,model_C
tofueval_Qwen2.5-1.5B-Instruct,490,490,1.3819037675857544,34,3.136012554168701,0.37162235379219055,"[0.5554742801102881, 1.084632724375805, 0.040585633703037326, 0.011452300658755335, 0.013785129263905058]","[0.1231407474634205, 0.1343454532492655, 0.005265243899008751, 0.001819091862992483, 0.0045230845121295715]",0,LongBeachCC_08152017_17-0671,model_D
tofueval_Qwen2.5-1.5B-Instruct,491,491,1.6201660633087158,46,2.584212303161621,0.30066221952438354,"[0.17477120995175463, 0.9219494074000265, 0.08369528716402981, 0.08450164289170851, 0.007796448754976629]","[0.04698343701485773, 0.14056384913408237, 0.006398001578447846, 0.004698906673379201, 0.011069789367962565]",0,LongBeachCC_08152017_17-0671,model_E
tofueval_Qwen2.5-1.5B-Instruct,492,492,2.0275862216949463,36,1.8095250129699707,0.22125887870788574,"[1.0071892857247602, -0.0321740281696192, 0.3588079720373369, 0.015354333895326514, -0.002443038814413335]","[0.1376330980258192, 0.00692918634458945, 0.035485787697174, 0.004336668101372097, 0.012069128565612017]",0,LongBeachCC_08252020_20-0608,Model-Extra
tofueval_Qwen2.5-1.5B-Instruct,493,493,1.2456095218658447,39,2.5443625450134277,0.27997103333473206,"[2.1817919694734975, 0.021401124807128396, 0.029284169441477086, 0.032736173417502776, 0.005581272145485481]","[0.2437827396811022, 0.009441098665576693, 0.0025702001917846493, 0.002228218467997487, 0.002326475243541072]",0,LongBeachCC_08252020_20-0608,model_A
tofueval_Qwen2.5-1.5B-Instruct,494,494,0.861695408821106,108,2.021672487258911,0.3097449839115143,"[0.7213183617472909, 0.5814180943063371, 0.8695178301568944, -0.00900536967318262, -0.010830260320066945]","[0.11026287395135889, 0.10065924092194302, 0.10745110537996012, 0.00303432683009714, 0.0015995769173666001]",0,LongBeachCC_08252020_20-0608,model_B
tofueval_Qwen2.5-1.5B-Instruct,495,495,1.149045705795288,60,2.4238007068634033,0.27788418531417847,"[1.975066082496778, -0.006707990687573329, 0.3182908311316472, -0.028668662825536255, -0.038460261346335754]","[0.23635286418939358, 0.010015449253717178, 0.008660846010707246, 0.005911010534426471, 0.005493230521987395]",1,LongBeachCC_08252020_20-0608,model_C
tofueval_Qwen2.5-1.5B-Instruct,496,496,1.2114033699035645,108,1.328974962234497,0.22271643579006195,"[0.7310883342734508, 0.3358462858361606, 0.040349764470192895, 0.25414140845010413, 0.003001677369723068]","[0.09917779400292343, 0.05699613685692805, 0.038056843830265176, 0.03620495571943131, 0.002244041778928468]",0,LongBeachCC_08252020_20-0608,model_D
tofueval_Qwen2.5-1.5B-Instruct,497,497,1.473439335823059,42,1.8903205394744873,0.19620484113693237,"[1.8278573659148865, -0.010521891029340969, -0.04920566926878001, 0.007018313698132434, -0.026032059438875876]","[0.17908458957984544, 0.002173421904721468, 0.003604958139341025, 0.0019690863874973815, 0.0015859993380561697]",1,LongBeachCC_08252020_20-0608,model_E
tofueval_Qwen2.5-1.5B-Instruct,498,498,2.8826024532318115,46,0.9432346224784851,0.2087041586637497,"[0.5129384369913327, 0.06359747848372259, -0.06941526254092384, 0.008401960802628942, -0.036544579934106085]","[0.12817435391480103, 0.01043899565984643, 0.005855841799243338, 0.003323071442507527, 0.005710140110750217]",1,LongBeachCC_08252020_20-0608,Model-Extra
tofueval_Qwen2.5-1.5B-Instruct,499,499,1.516924500465393,66,-0.021790236234664917,0.05002432316541672,"[-0.07292997927045992, 0.03004940536552705, 0.0014264573986689686, 0.005466966186566314, -0.015668172484628016]","[0.012730742115694959, 0.006393279559287032, 0.0026039932590634003, 0.0013072078415089809, 0.0011668097084897124]",1,LongBeachCC_08252020_20-0608,model_A
tofueval_Qwen2.5-1.5B-Instruct,500,500,0.9837095737457275,93,2.4343788623809814,0.2935889661312103,"[1.2431756266477576, 0.6924362144369903, 0.7664300463258906, -0.03190013325321718, -0.01026055996043328]","[0.1569066958889634, 0.08248898741623141, 0.050509239237495236, 0.0028861469987243368, 0.002525183021709738]",0,LongBeachCC_08252020_20-0608,model_B
tofueval_Qwen2.5-1.5B-Instruct,501,501,1.3573994636535645,57,2.6867434978485107,0.31440863013267517,"[2.183145497092291, -0.02020390893959669, 0.11123176426279538, -0.01909616310966381, -0.042776731977171856]","[0.2483565766658438, 0.022023810991375587, 0.017738866137581983, 0.004007786481729295, 0.02017454205188965]",0,LongBeachCC_08252020_20-0608,model_C
tofueval_Qwen2.5-1.5B-Instruct,502,502,1.3233656883239746,46,-0.026117505505681038,0.049861643463373184,"[-0.06925927688343622, 0.016954390089939927, 0.0019411868774825605, 0.007526545366050888, 0.0023442335303748814]","[0.013988293050478324, 0.003568416109134353, 0.0021801458837310984, 0.001382382787191407, 0.0012679452997872431]",1,LongBeachCC_08252020_20-0608,model_D
tofueval_Qwen2.5-1.5B-Instruct,503,503,1.6299058198928833,38,1.8537800312042236,0.2400672286748886,"[1.0797952204899814, 0.1427960252226273, -0.014224612810721737, 0.012727983894317157, -0.10649917106610174]","[0.12902365734197174, 0.039232578544679826, 0.008694276169958775, 0.003745284923996307, 0.008271225418793082]",0,LongBeachCC_08252020_20-0608,model_E
tofueval_Qwen2.5-1.5B-Instruct,504,504,1.8848148584365845,37,2.4043333530426025,0.3017481863498688,"[1.986939318150886, 0.016255425582081394, -0.006393632402348984, -0.03348788395192674, 0.010120951354061568]","[0.24418148134105108, 0.004450887359934239, 0.00329159686318874, 0.002527307598691587, 0.006477568000927685]",0,LongBeachCC_08252020_20-0608,Model-Extra
tofueval_Qwen2.5-1.5B-Instruct,505,505,1.8786197900772095,96,1.1571674346923828,0.2078961879014969,"[0.43206143582043904, -0.048377339052838884, 0.4671614429588165, 0.27341352087247134, -0.017479631489171272]","[0.08124026576054177, 0.01946268678404195, 0.06539492970179861, 0.030333374625418113, 0.010072090274967138]",1,LongBeachCC_08252020_20-0608,model_A
tofueval_Qwen2.5-1.5B-Instruct,506,506,1.3150862455368042,74,1.717672348022461,0.2620871663093567,"[1.4676980828060895, 0.018219915978816798, 0.05661809053364433, -0.03344581984947581, 0.014894864591681383]","[0.20652903943295856, 0.012391980829085474, 0.007141273751613339, 0.006141809603751715, 0.0032293812948046715]",0,LongBeachCC_08252020_20-0608,model_B
tofueval_Qwen2.5-1.5B-Instruct,507,507,1.538313627243042,20,3.714047908782959,0.3535785377025604,"[3.2489040289074183, 0.001918189087882638, 0.028048992562980858, 0.008909704063262325, -0.009258593582489993]","[0.28889701316365973, 0.0013710100301977945, 0.00179647877394018, 0.0010015676529746998, 0.0031652628684469162]",0,LongBeachCC_08252020_20-0608,model_C
tofueval_Qwen2.5-1.5B-Instruct,508,508,1.096836805343628,43,2.6507177352905273,0.29129865765571594,"[2.481870468447342, -0.030101209704552337, 0.010063019861686477, -0.006440479945436088, -0.030441484289144154]","[0.2680205515803103, 0.003187792763997042, 0.00192381005465476, 0.0015313964390770707, 0.00890862547522258]",0,LongBeachCC_08252020_20-0608,model_D
tofueval_Qwen2.5-1.5B-Instruct,509,509,1.2200086116790771,43,2.646458148956299,0.33507105708122253,"[2.4190184294874237, -0.017536431678171392, -0.025259245307848305, -0.010480637340913026, 0.04671603390451585]","[0.2978293937522658, 0.0016238841524569662, 0.0013002359396584529, 0.0009796001034077942, 0.0040811580150327854]",0,LongBeachCC_08252020_20-0608,model_E
tofueval_Qwen2.5-1.5B-Instruct,510,510,1.9715700149536133,57,0.7716376781463623,0.1832440197467804,"[0.03955467061339796, 0.08787559900992435, 0.043147277567696984, 0.010146662293807725, 0.07305649098564397]","[0.05220169542083572, 0.01686563146240747, 0.03609456379760495, 0.009282848404023082, 0.008542059368211173]",0,LongBeachCC_09042018_18-0783,Model-Extra
tofueval_Qwen2.5-1.5B-Instruct,511,511,1.1860301494598389,127,1.659124493598938,0.24882957339286804,"[0.1982083232526024, 0.03027929100900346, 0.42740802117166493, 0.02014112057088458, 0.5733984072497216]","[0.040216974464066975, 0.008959374632779618, 0.06603648821219771, 0.019905704747172445, 0.07416706198392428]",0,LongBeachCC_09042018_18-0783,model_A
tofueval_Qwen2.5-1.5B-Instruct,512,512,1.3894827365875244,59,1.0442055463790894,0.21031318604946136,"[0.569940635138063, -0.007547650884003753, -0.027073442129915484, 0.011509744321579168, 0.023729472783612683]","[0.09808681460646952, 0.016399350413970275, 0.01664727920016719, 0.0061006588850424604, 0.006397190291871034]",0,LongBeachCC_09042018_18-0783,model_B
tofueval_Qwen2.5-1.5B-Instruct,513,513,1.8552652597427368,48,1.1731702089309692,0.2097713202238083,"[0.5202790007078875, 0.016817801840488755, -0.03207694064053612, 0.015230779619817744, 0.027140597396510202]","[0.0928584950787202, 0.01097283355207305, 0.008785680555610279, 0.011482958967964882, 0.005723502719931162]",0,LongBeachCC_09042018_18-0783,model_C
tofueval_Qwen2.5-1.5B-Instruct,514,514,1.3098907470703125,112,0.9109966158866882,0.20797085762023926,"[0.1668849336966949, -0.0034600708706713184, 0.18985961175079474, 0.3563995437729578, -0.017782967621769785]","[0.07113647480224065, 0.009412305899436393, 0.04806130084845961, 0.049048504689979566, 0.011105743579443685]",0,LongBeachCC_09042018_18-0783,model_D
tofueval_Qwen2.5-1.5B-Instruct,515,515,1.1490840911865234,99,1.3402546644210815,0.23917225003242493,"[0.04952435275727755, -0.024961156425658805, 0.6709465376418784, 0.18210374754022324, -0.01408509933393398]","[0.02430170968658432, 0.014824470860462085, 0.10484116731066649, 0.05614560257479734, 0.008861171768992702]",0,LongBeachCC_09042018_18-0783,model_E
tofueval_Qwen2.5-1.5B-Instruct,516,516,2.3228228092193604,74,0.9184279441833496,0.15618234872817993,"[0.2311376599788452, 0.012193822283832659, 0.17881821960248556, 0.17134232284199144, -0.04980292026821927]","[0.020355589419056276, 0.006353438377739105, 0.043982086708884045, 0.0233284657069325, 0.01074756520722838]",0,LongBeachCC_09042018_18-0783,Model-Extra
tofueval_Qwen2.5-1.5B-Instruct,517,517,1.0357091426849365,152,1.006583571434021,0.16540060937404633,"[0.2633245643975604, 0.0033125577884461385, 0.31780740745205543, 0.15294661531678636, 0.2385080352701601]","[0.04561446756362648, 0.007745036618928225, 0.0535052478059416, 0.02610708643541128, 0.021642277198388626]",0,LongBeachCC_09042018_18-0783,model_A
tofueval_Qwen2.5-1.5B-Instruct,518,518,1.1871721744537354,36,0.7036920189857483,0.12116903811693192,"[0.11962909488849821, -0.007516625034946224, 0.3355045727738697, 0.03703684916237964, 0.010205526421082646]","[0.005660963001572681, 0.006210242707235618, 0.08277635592296267, 0.005256702941071328, 0.004657547903652433]",0,LongBeachCC_09042018_18-0783,model_B
tofueval_Qwen2.5-1.5B-Instruct,519,519,1.251922369003296,101,0.8474817276000977,0.1887616068124771,"[-0.036900289954426645, 0.08394755522753221, 0.31724091367780577, 0.5218701240788001, -0.006182672811024027]","[0.014349584198762588, 0.007601122820154493, 0.06002119552010416, 0.0777363158123195, 0.014040595047185663]",0,LongBeachCC_09042018_18-0783,model_C
tofueval_Qwen2.5-1.5B-Instruct,520,520,1.1334316730499268,107,1.1829328536987305,0.2028820663690567,"[0.05517038151522367, 0.04176181657817988, 0.21850911824637817, 0.06586740909869952, 0.5708264366155257]","[0.011817167443374623, 0.007616049864202815, 0.04922671195962881, 0.02434396929336315, 0.06969645470215874]",0,LongBeachCC_09042018_18-0783,model_D
tofueval_Qwen2.5-1.5B-Instruct,521,521,1.1905604600906372,77,1.4878541231155396,0.21654468774795532,"[0.8562535573573414, -0.040272897963133165, 0.060240819400883966, 0.3852280279983957, 0.28027270513281677]","[0.09768315101273284, 0.006012367608501667, 0.021227200224332107, 0.07291737393459007, 0.02854290181316965]",0,LongBeachCC_09042018_18-0783,model_E
tofueval_Qwen2.5-1.5B-Instruct,522,522,1.9458765983581543,72,1.0509588718414307,0.21988871693611145,"[0.03279743661227662, 0.047444887958893865, 0.2794498014619522, 0.2019020471408213, -0.06151003446818019]","[0.05522664785133694, 0.012626854840618762, 0.048619484686393356, 0.040885567057930276, 0.009102623273709773]",1,LongBeachCC_09042018_18-0783,Model-Extra
tofueval_Qwen2.5-1.5B-Instruct,523,523,1.2408323287963867,39,2.9195070266723633,0.3841345012187958,"[2.5904945415707354, 0.015837121154991342, -0.02230305574089587, 0.012803404398884876, -0.011099519375047514]","[0.3529059739771466, 0.011376607968075474, 0.0014662155389580734, 0.0009098589101768084, 0.002586712779253876]",0,LongBeachCC_09042018_18-0783,model_A
tofueval_Qwen2.5-1.5B-Instruct,524,524,1.2667176723480225,71,1.4477152824401855,0.18791420757770538,"[0.6697808819571882, -0.014357866976925053, 0.036174606672016704, 0.17954872257354842, 0.27225382305311197]","[0.1179003032775698, 0.007081826796078911, 0.006216484946542912, 0.019931684364811304, 0.030001562942903598]",1,LongBeachCC_09042018_18-0783,model_B
tofueval_Qwen2.5-1.5B-Instruct,525,525,1.1197723150253296,140,1.542170763015747,0.2213480919599533,"[0.529223324921866, -0.0025845975931880665, 0.427155029552575, 0.30436676689900133, 0.023462581238456032]","[0.06902387679432503, 0.009548925953692488, 0.061170594393258525, 0.050894767757189034, 0.008319625202813492]",1,LongBeachCC_09042018_18-0783,model_C
tofueval_Qwen2.5-1.5B-Instruct,526,526,1.4889744520187378,112,1.2016044855117798,0.23337505757808685,"[0.7248030379955058, -0.00805629177609392, 0.37564487569216, 0.009098784320095936, -0.033635906385305656]","[0.13082652898408145, 0.012019561484677865, 0.05405751184801894, 0.010231865773068958, 0.005792501048507656]",0,LongBeachCC_09042018_18-0783,model_D
tofueval_Qwen2.5-1.5B-Instruct,527,527,1.4305394887924194,89,1.1436357498168945,0.20487478375434875,"[0.7034811293536253, 0.007309566358211607, 0.05728071174741948, 0.02116028655462982, -0.006199007367275739]","[0.12621919790906125, 0.020658889570372874, 0.016307522872428825, 0.0068760425090753355, 0.006129620459601386]",1,LongBeachCC_09042018_18-0783,model_E
tofueval_Qwen2.5-1.5B-Instruct,528,528,2.868215560913086,62,1.1796876192092896,0.2422090768814087,"[0.3721263719151818, 0.0710951255882279, 0.1530755718929633, 0.22732464300333372, -0.0512543456148236]","[0.11345756060496394, 0.022892270179469168, 0.025557208114928325, 0.03846537603784518, 0.007949791020989997]",0,LongBeachCC_10112016_16-0929,Model-Extra
tofueval_Qwen2.5-1.5B-Instruct,529,529,1.216521978378296,51,2.1076712608337402,0.3127550184726715,"[1.1429370670739802, 0.7238469927109262, 0.03347991776482719, -0.05868924074599693, 0.028731336559918847]","[0.1778726297239571, 0.10093671103238291, 0.0024372265303728613, 0.0028356357788830865, 0.0078073297176813996]",0,LongBeachCC_10112016_16-0929,model_A
tofueval_Qwen2.5-1.5B-Instruct,530,530,1.6009482145309448,96,0.5874277949333191,0.14125339686870575,"[0.30379874972398585, 0.017600775201647895, -0.03300049142164122, 0.05996422708903992, 0.030473686738181033]","[0.07519974431824512, 0.005346678818699028, 0.0040450506531210335, 0.012743217831819939, 0.01054273456165807]",1,LongBeachCC_10112016_16-0929,model_B
tofueval_Qwen2.5-1.5B-Instruct,531,531,1.8945356607437134,35,0.868560791015625,0.1954849660396576,"[0.033299395029774005, -0.018805323634712424, -0.06964236918491744, 0.16582333931603768, -0.06567474988738208]","[0.13044457983467705, 0.01477687842450775, 0.0053375092033580325, 0.01732669499853208, 0.014404175808821102]",0,LongBeachCC_10112016_16-0929,model_C
tofueval_Qwen2.5-1.5B-Instruct,532,532,1.0528806447982788,53,2.2076632976531982,0.3339597284793854,"[0.8732499643200462, 1.1184484961974344, 0.045737929109785705, -0.019322353570628965, 0.015391325746984978]","[0.17073763702569952, 0.12405018394288743, 0.002608610428324092, 0.005821680198437207, 0.00737907136940757]",0,LongBeachCC_10112016_16-0929,model_D
tofueval_Qwen2.5-1.5B-Instruct,533,533,1.4531967639923096,94,1.5233464241027832,0.25863391160964966,"[0.38824442131147197, 0.2257816770491232, 0.28204557526708973, 0.7801123448366815, 0.026141070779876246]","[0.08607664849429927, 0.034467161369529445, 0.031895026415100045, 0.11627518792634181, 0.015532343374909236]",0,LongBeachCC_10112016_16-0929,model_E
tofueval_Qwen2.5-1.5B-Instruct,534,534,2.8673505783081055,48,1.1286123991012573,0.23325543105602264,"[0.5385649734913992, -0.30314096544558805, 0.21664127946132794, 0.1825419701441812, -0.006289192436573406]","[0.1375424989273597, 0.04776428438556953, 0.031837356706394836, 0.019499806653584528, 0.005356816245921436]",0,LongBeachCC_10112016_16-0929,Model-Extra
tofueval_Qwen2.5-1.5B-Instruct,535,535,1.2202576398849487,42,2.3147051334381104,0.3037455976009369,"[1.7069599080260516, 0.5350360839123217, -0.01030961243439032, -0.061832306191241686, 0.005647410862452705]","[0.20665591898081662, 0.0657020373215438, 0.0033036559212007433, 0.006682594524677586, 0.004858069305479755]",0,LongBeachCC_10112016_16-0929,model_A
tofueval_Qwen2.5-1.5B-Instruct,536,536,1.0509120225906372,83,2.033845901489258,0.27696365118026733,"[0.962648283635513, 0.4064568271755724, 0.34575463105406873, 0.06193347190209494, 0.11827634536284787]","[0.15011969163264527, 0.05073272744749807, 0.041859959833628634, 0.011374066317826814, 0.012474861436329369]",0,LongBeachCC_10112016_16-0929,model_B
tofueval_Qwen2.5-1.5B-Instruct,537,537,1.459033727645874,75,1.673680067062378,0.2872876226902008,"[0.8028319528365198, 0.8532228896033485, 0.011399159330370215, -0.004266902769644124, 0.03848901053502535]","[0.15802953807316952, 0.09457662970367892, 0.0057380758182534915, 0.006593135603022044, 0.004947245023176947]",0,LongBeachCC_10112016_16-0929,model_C
tofueval_Qwen2.5-1.5B-Instruct,538,538,1.1576684713363647,109,1.3280082941055298,0.25694066286087036,"[0.5734355420854, 0.6392315617246547, -0.000534302086234341, 0.10677368048328982, -0.015319213965052134]","[0.11914096953339404, 0.12278250116940273, 0.0047196504064989965, 0.009733286500932603, 0.004802607015496669]",1,LongBeachCC_10112016_16-0929,model_D
tofueval_Qwen2.5-1.5B-Instruct,539,539,1.1634210348129272,146,1.932647466659546,0.2769940495491028,"[0.5713800621405214, 0.491388418073294, 0.03207313604809614, 0.8417458717383117, 0.17965447995121794]","[0.09435600773583314, 0.07709802837753259, 0.014671821897151932, 0.08877337064148204, 0.02330578756236347]",0,LongBeachCC_10112016_16-0929,model_E
tofueval_Qwen2.5-1.5B-Instruct,540,540,2.2016963958740234,36,1.221632957458496,0.2555171549320221,"[0.49983683426398784, 0.004351675169649146, 0.036841876124930825, 0.05209704320481655, -0.0392640106531164]","[0.17632085855519916, 0.036176490610260875, 0.013821895670338967, 0.011173876049168838, 0.0057603206626468915]",0,LongBeachCC_10112016_16-0929,Model-Extra
